store_id,city,region,store_type,population_density
17,Toronto,North America,Hybrid,3432
11,Toronto,Europe,Online,9574
13,New York,Europe,Hybrid,2095
10,Toronto,Europe,Offline,8586
11,Toronto,Europe,Offline,5306
7,New York,North America,Hybrid,6083
18,New York,Europe,Online,5737
5,London,Europe,Online,4950
3,London,North America,Online,4232
13,Toronto,Europe,Online,5088
3,London,Europe,Online,1861
12,London,North America,Hybrid,3107
14,Toronto,Europe,Offline,8398
6,London,Europe,Offline,4332
13,Toronto,Europe,Offline,9944
8,London,North America,Offline,3002
15,Toronto,North America,Offline,1873
3,New York,Europe,Offline,8537
8,London,North America,Offline,7255
20,London,North America,Hybrid,1304
4,New York,North America,Hybrid,3840
16,New York,Europe,Online,7657
13,New York,North America,Online,1169
9,Toronto,Europe,Offline,5535
8,Toronto,Europe,Offline,2690
6,London,North America,Offline,9317
11,New York,Europe,Hybrid,6814
7,New York,North America,Offline,3179
15,Toronto,Europe,Online,3859
14,London,Europe,Online,1326
6,London,Europe,Online,7789
6,London,Europe,Offline,3302
5,London,North America,Online,9874
3,London,North America,Hybrid,9358
6,Toronto,Europe,Online,9731
15,Toronto,North America,Online,5215
18,New York,Europe,Online,6665
20,New York,Europe,Online,2568
8,New York,Europe,Hybrid,5470
11,Toronto,North America,Online,3701
11,London,North America,Hybrid,1441
1,Toronto,Europe,Hybrid,7024
12,London,Europe,Hybrid,4598
12,New York,Europe,Offline,9961
