campaign_id,ad_channel,campaign_type,marketing_spend,conversion_rate,impressions
2209,Meta,Seasonal,16719.65,0.19,38543
2210,TikTok,Flash Sale,9389.34,0.11,30191
2211,Email,Seasonal,8902.52,0.11,7268
2212,Google,Brand Awareness,18916.52,0.21,9565
2213,TikTok,Brand Awareness,9513.32,0.12,43430
2214,Google,Seasonal,13830.83,0.16,29138
2215,Google,Flash Sale,11625.9,0.14,13027
2216,Google,Seasonal,1473.17,0.03,20685
2217,TikTok,Seasonal,12718.23,0.15,42265
2218,TikTok,Seasonal,5459.87,0.07,34982
2219,TikTok,Flash Sale,7450.92,0.09,39088
2220,TikTok,Flash Sale,2407.82,0.04,15945
2221,Meta,Seasonal,12234.69,0.14,15471
2222,Google,Brand Awareness,13083.66,0.15,8448
2223,Google,Seasonal,11742.71,0.14,42558
2224,Meta,Brand Awareness,15453.84,0.17,36304
2225,Google,Seasonal,6681.17,0.09,11889
2226,Google,Brand Awareness,11049.28,0.13,3486
2227,Email,Seasonal,1505.92,0.04,49335
2228,Email,Brand Awareness,18959.41,0.21,10411
2229,Email,Brand Awareness,16876.17,0.19,2259
2230,Email,Seasonal,10924.92,0.13,17260
2231,Meta,Seasonal,16887.95,0.19,28728
2232,Google,Seasonal,16235.2,0.18,16083
2233,Email,Brand Awareness,9395.12,0.11,6883
2234,TikTok,Flash Sale,4609.59,0.07,26773
2235,Email,Brand Awareness,9218.65,0.11,5939
2236,Email,Seasonal,17242.47,0.19,22835
2237,Meta,Flash Sale,10833.29,0.13,27842
2238,TikTok,Seasonal,14060.9,0.16,1606
2239,Email,Brand Awareness,5536.56,0.08,24494
2240,Google,Brand Awareness,12365.2,0.14,39853
2241,Google,Brand Awareness,7808.56,0.1,39921
2242,TikTok,Seasonal,11041.54,0.13,35566
2243,Meta,Flash Sale,7947.34,0.1,32367
2244,TikTok,Flash Sale,19738.08,0.22,11114
2245,Google,Brand Awareness,18858.03,0.21,15545
2246,Email,Flash Sale,4525.91,0.07,6205
2247,TikTok,Flash Sale,1838.09,0.04,7617
2248,Meta,Seasonal,18149.64,0.2,34015
2249,TikTok,Seasonal,13434.32,0.15,16743
2250,Meta,Flash Sale,19945.19,0.22,8060
2251,TikTok,Flash Sale,4161.94,0.06,2558
2252,Email,Flash Sale,16427.94,0.18,42359
2253,Meta,Brand Awareness,15598.99,0.18,15402
2254,Meta,Seasonal,14361.96,0.16,33225
2255,Email,Brand Awareness,3825.15,0.06,13756
2256,Google,Seasonal,18900.09,0.21,9348
2257,TikTok,Seasonal,4761.91,0.07,44207
2258,Email,Flash Sale,1438.13,0.03,3847
2259,Google,Brand Awareness,12339.9,0.14,37495
2260,TikTok,Seasonal,8814.83,0.11,1970
2261,Email,Seasonal,10381.99,0.12,31279
2262,Email,Brand Awareness,5561.81,0.08,39480
2263,TikTok,Flash Sale,9458.36,0.11,7063
2264,Meta,Flash Sale,15788.25,0.18,5154
2265,Google,Flash Sale,11931.81,0.14,6631
2266,Google,Brand Awareness,11303.39,0.13,24668
2267,Google,Seasonal,11872.0,0.14,7852
2268,TikTok,Seasonal,3928.87,0.06,30818
2269,Google,Brand Awareness,15976.9,0.18,15991
2270,Meta,Flash Sale,14049.23,0.16,30551
2271,Google,Brand Awareness,8312.82,0.1,40489
2272,Google,Seasonal,6039.9,0.08,19408
2273,Google,Flash Sale,9040.32,0.11,1794
2274,Meta,Brand Awareness,13872.18,0.16,32488
2275,Email,Seasonal,16334.58,0.18,3392
2276,TikTok,Seasonal,13689.96,0.16,16228
2277,Meta,Flash Sale,1434.68,0.03,16977
2278,Google,Brand Awareness,4358.09,0.06,41201
2279,Email,Brand Awareness,9692.76,0.12,48367
2280,Email,Brand Awareness,6132.16,0.08,7061
2281,Google,Flash Sale,7142.72,0.09,24844
2282,Meta,Flash Sale,6318.85,0.08,2605
2283,TikTok,Flash Sale,5582.77,0.08,32850
2284,Email,Brand Awareness,15003.22,0.17,39220
2285,Google,Seasonal,9313.91,0.11,4139
2286,TikTok,Flash Sale,17586.53,0.2,49954
2287,TikTok,Brand Awareness,5226.07,0.07,25606
2288,Google,Flash Sale,8941.24,0.11,45319
2289,Meta,Seasonal,9724.75,0.12,2375
2290,Meta,Seasonal,19083.72,0.21,28096
2291,TikTok,Seasonal,16704.78,0.19,16978
2292,Google,Seasonal,4493.42,0.06,25938
2293,Email,Flash Sale,17003.21,0.19,17917
2294,Meta,Seasonal,7838.52,0.1,4036
2295,TikTok,Brand Awareness,15208.66,0.17,45224
2296,Google,Brand Awareness,12693.65,0.15,10957
2297,Google,Seasonal,9285.15,0.11,10552
2298,Meta,Brand Awareness,17406.4,0.19,30843
2299,Google,Seasonal,4098.86,0.06,5219
2300,Email,Flash Sale,11659.74,0.14,7820
2301,TikTok,Flash Sale,8008.54,0.1,17334
2302,Google,Flash Sale,10417.53,0.12,45757
2303,TikTok,Seasonal,13497.79,0.15,13051
2304,TikTok,Brand Awareness,4747.3,0.07,5545
2305,TikTok,Seasonal,15553.84,0.18,45854
2306,Meta,Seasonal,19064.55,0.21,29132
2307,TikTok,Seasonal,17338.29,0.19,11062
2308,Meta,Brand Awareness,17349.92,0.19,8518
2309,Email,Brand Awareness,11689.34,0.14,31883
2310,Email,Seasonal,19380.15,0.21,29566
2311,Google,Seasonal,1748.15,0.04,22574
2312,Meta,Flash Sale,8664.94,0.11,7284
2313,TikTok,Seasonal,14695.65,0.17,47422
2314,Meta,Flash Sale,19431.89,0.21,43462
2315,TikTok,Brand Awareness,12574.49,0.15,45326
2316,Email,Seasonal,18740.99,0.21,31343
2317,TikTok,Brand Awareness,14407.54,0.16,34259
2318,TikTok,Brand Awareness,18038.89,0.2,48896
2319,Google,Seasonal,7805.2,0.1,45605
2320,TikTok,Brand Awareness,19869.32,0.22,7820
2321,Google,Seasonal,5787.84,0.08,14200
2322,Meta,Seasonal,8136.13,0.1,46013
2323,Google,Brand Awareness,3025.22,0.05,22519
2324,Email,Brand Awareness,15149.69,0.17,43726
2325,Meta,Flash Sale,17920.88,0.2,39494
2326,Email,Brand Awareness,16881.36,0.19,12164
2327,Google,Brand Awareness,12728.56,0.15,26624
2328,Email,Flash Sale,5129.63,0.07,34179
2329,TikTok,Seasonal,1547.87,0.04,21092
2330,Meta,Flash Sale,7747.58,0.1,44095
2331,TikTok,Seasonal,11965.08,0.14,16485
2332,Email,Flash Sale,3051.14,0.05,13816
2333,TikTok,Brand Awareness,11648.03,0.14,46218
2334,TikTok,Seasonal,17143.68,0.19,39349
2335,Google,Flash Sale,6241.15,0.08,17480
2336,Google,Brand Awareness,6889.51,0.09,37943
2337,Email,Seasonal,13130.35,0.15,11080
2338,Google,Flash Sale,11252.3,0.13,25312
2339,Email,Flash Sale,4818.54,0.07,36319
2340,Email,Seasonal,4901.49,0.07,2915
2341,Google,Brand Awareness,15966.08,0.18,30106
2342,Google,Flash Sale,17026.03,0.19,45447
2343,Email,Brand Awareness,6081.44,0.08,32170
2344,Meta,Brand Awareness,3225.97,0.05,49148
2345,Email,Seasonal,13284.99,0.15,11460
2346,TikTok,Seasonal,2429.79,0.04,30755
2347,Google,Flash Sale,4475.66,0.06,13682
2348,Email,Flash Sale,1351.64,0.03,33982
2349,Email,Flash Sale,17137.06,0.19,29833
2350,Email,Brand Awareness,12705.49,0.15,36149
2351,Email,Seasonal,5759.31,0.08,29441
2352,Meta,Flash Sale,13992.1,0.16,46024
2353,Email,Seasonal,8573.04,0.11,22934
2354,Google,Seasonal,17775.99,0.2,31553
2355,TikTok,Seasonal,16001.9,0.18,27142
2356,Google,Flash Sale,9949.52,0.12,1076
2357,Google,Flash Sale,18719.8,0.21,19692
2358,Meta,Brand Awareness,10653.78,0.13,20246
2359,Google,Flash Sale,14794.27,0.17,37390
2360,Email,Seasonal,10534.68,0.13,45962
2361,Email,Brand Awareness,1924.77,0.04,46404
2362,Meta,Flash Sale,15561.33,0.18,44457
2363,TikTok,Seasonal,19975.66,0.22,45560
2364,Email,Flash Sale,18319.61,0.2,35968
2365,TikTok,Brand Awareness,14411.08,0.16,48421
2366,Email,Seasonal,12706.75,0.15,19562
2367,TikTok,Seasonal,6281.68,0.08,21797
2368,TikTok,Flash Sale,13317.33,0.15,45395
2369,Meta,Seasonal,7755.74,0.1,44193
2370,Email,Brand Awareness,13135.76,0.15,9798
2371,Meta,Seasonal,4119.25,0.06,19475
2372,Google,Flash Sale,12803.41,0.15,48255
2373,Google,Flash Sale,2386.71,0.04,23553
2374,Email,Flash Sale,1640.11,0.04,22669
2375,Meta,Brand Awareness,18257.03,0.2,39092
2376,Google,Brand Awareness,8339.36,0.1,39104
2377,TikTok,Flash Sale,11556.4,0.14,40586
2378,Meta,Seasonal,12833.6,0.15,31496
2379,Meta,Flash Sale,12712.54,0.15,42658
2380,Meta,Flash Sale,15639.67,0.18,20546
2381,Google,Flash Sale,7924.93,0.1,36686
2382,Email,Flash Sale,17424.38,0.19,16181
2383,Meta,Brand Awareness,7729.42,0.1,35295
2384,Meta,Brand Awareness,12177.87,0.14,35905
2385,Email,Seasonal,8083.46,0.1,49076
2386,Email,Brand Awareness,16798.32,0.19,26506
2387,Google,Brand Awareness,6066.61,0.08,32661
2388,Meta,Flash Sale,13861.33,0.16,42794
2389,Email,Brand Awareness,2861.55,0.05,47782
2390,Google,Seasonal,16570.71,0.19,31296
2391,Meta,Flash Sale,13805.99,0.16,23425
2392,Email,Flash Sale,12674.69,0.15,37563
2393,TikTok,Flash Sale,17004.22,0.19,40893
2394,Meta,Brand Awareness,15215.95,0.17,5623
2395,Email,Seasonal,1947.88,0.04,16673
2396,TikTok,Seasonal,2284.9,0.04,4876
2397,Google,Flash Sale,8839.95,0.11,10422
2398,Google,Seasonal,4621.26,0.07,24984
2399,Email,Flash Sale,16105.74,0.18,11859
2400,Email,Flash Sale,16723.25,0.19,38247
2401,Google,Flash Sale,16340.59,0.18,34681
2402,Google,Flash Sale,16263.1,0.18,44826
2403,Email,Flash Sale,12695.82,0.15,47565
2404,Meta,Seasonal,14659.18,0.17,34612
2405,TikTok,Flash Sale,7063.67,0.09,1629
2406,Google,Brand Awareness,2768.01,0.05,3541
2407,Email,Brand Awareness,10678.78,0.13,17572
2408,Meta,Flash Sale,14041.15,0.16,49563
2409,Email,Brand Awareness,5958.72,0.08,28263
2410,Google,Brand Awareness,10027.3,0.12,47383
2411,Google,Brand Awareness,9992.52,0.12,36719
2412,Google,Brand Awareness,6925.19,0.09,11097
2413,Email,Flash Sale,8713.85,0.11,4528
2414,Email,Flash Sale,1197.03,0.03,3343
2415,TikTok,Flash Sale,6692.2,0.09,2822
2416,Meta,Flash Sale,10867.07,0.13,47365
2417,Email,Brand Awareness,2641.66,0.05,34018
2418,Google,Flash Sale,13657.74,0.16,27144
2419,Meta,Brand Awareness,11397.41,0.13,9973
2420,Email,Seasonal,10731.47,0.13,18979
2421,Email,Flash Sale,13303.76,0.15,19698
2422,Meta,Brand Awareness,15560.97,0.18,22300
2423,Email,Seasonal,19335.91,0.21,15075
2424,Meta,Seasonal,6449.0,0.08,16762
2425,Email,Flash Sale,12206.23,0.14,18922
2426,Meta,Seasonal,5805.73,0.08,30974
2427,Google,Brand Awareness,7809.84,0.1,7778
2428,Meta,Brand Awareness,4616.56,0.07,25854
2429,Google,Brand Awareness,10939.78,0.13,40817
2430,Email,Brand Awareness,14459.18,0.16,17174
2431,TikTok,Flash Sale,19984.33,0.22,23148
2432,Meta,Seasonal,4368.9,0.06,33541
2433,Email,Brand Awareness,12486.28,0.14,14609
2434,Google,Flash Sale,4271.68,0.06,45759
2435,TikTok,Brand Awareness,4193.39,0.06,18826
2436,TikTok,Brand Awareness,10778.61,0.13,9133
2437,Email,Brand Awareness,8866.45,0.11,46754
2438,Google,Brand Awareness,5376.13,0.07,30283
2439,TikTok,Brand Awareness,19322.39,0.21,8703
2440,Google,Seasonal,18384.21,0.2,6930
2441,Meta,Seasonal,8927.6,0.11,18732
2442,Meta,Brand Awareness,10075.61,0.12,14976
2443,Meta,Flash Sale,9497.55,0.11,22345
2444,Email,Seasonal,10753.59,0.13,45245
2445,TikTok,Flash Sale,13456.4,0.15,17894
2446,TikTok,Flash Sale,2910.96,0.05,14951
2447,Email,Brand Awareness,13595.76,0.16,37733
2448,Meta,Seasonal,7727.15,0.1,27619
2449,Meta,Brand Awareness,19105.8,0.21,43374
2450,Meta,Brand Awareness,11305.22,0.13,49825
2451,Email,Brand Awareness,6611.24,0.09,47206
2452,Meta,Brand Awareness,17154.68,0.19,46563
2453,Google,Flash Sale,9743.52,0.12,19769
2454,TikTok,Seasonal,8186.72,0.1,40195
2455,TikTok,Flash Sale,12468.65,0.14,9675
2456,Email,Brand Awareness,11963.0,0.14,17756
2457,Email,Seasonal,8407.97,0.1,22955
2458,Google,Seasonal,2955.54,0.05,23452
2459,Meta,Seasonal,12457.34,0.14,9913
2460,Meta,Flash Sale,17255.08,0.19,10162
2461,Email,Brand Awareness,4981.88,0.07,46807
2462,TikTok,Seasonal,10811.7,0.13,13523
2463,Email,Brand Awareness,9659.64,0.12,42021
2464,Email,Brand Awareness,19643.88,0.22,44170
2465,TikTok,Flash Sale,8508.36,0.11,44626
2466,Email,Seasonal,8685.39,0.11,43447
2467,Email,Brand Awareness,3098.56,0.05,40792
2468,Email,Flash Sale,13082.98,0.15,24776
2469,Google,Flash Sale,10107.57,0.12,43351
2470,TikTok,Brand Awareness,11335.08,0.13,41346
2471,TikTok,Flash Sale,5631.75,0.08,38092
2472,TikTok,Brand Awareness,13394.2,0.15,19941
2473,Google,Flash Sale,5077.61,0.07,4814
2474,Email,Brand Awareness,18304.85,0.2,25644
2475,Email,Flash Sale,10078.53,0.12,37980
2476,Email,Flash Sale,12070.43,0.14,48185
2477,Email,Brand Awareness,12779.5,0.15,24422
2478,Google,Flash Sale,19569.34,0.22,20178
2479,TikTok,Flash Sale,13024.41,0.15,33358
2480,Email,Flash Sale,11338.46,0.13,6759
2481,TikTok,Flash Sale,19853.26,0.22,3844
2482,Google,Brand Awareness,19478.39,0.21,38398
2483,TikTok,Brand Awareness,16290.43,0.18,27587
2484,Google,Seasonal,16104.53,0.18,35151
2485,Google,Seasonal,9920.82,0.12,32256
2486,Meta,Seasonal,6870.73,0.09,23153
2487,TikTok,Seasonal,14284.84,0.16,21568
2488,TikTok,Flash Sale,1093.24,0.03,1021
2489,TikTok,Flash Sale,1332.43,0.03,31519
2490,Email,Brand Awareness,13650.0,0.16,48449
2491,Email,Seasonal,7433.77,0.09,33877
2492,Meta,Brand Awareness,19472.31,0.21,11678
2493,Meta,Seasonal,13371.2,0.15,13760
2494,Google,Flash Sale,19389.16,0.21,33507
2495,Google,Brand Awareness,13785.9,0.16,12882
2496,Google,Seasonal,18849.79,0.21,8219
2497,Meta,Seasonal,5177.57,0.07,4885
2498,TikTok,Brand Awareness,13626.52,0.16,23337
2499,Google,Flash Sale,2053.94,0.04,24547
2500,Email,Flash Sale,5108.51,0.07,7764
2501,TikTok,Seasonal,14637.0,0.17,37163
2502,TikTok,Brand Awareness,7872.39,0.1,3276
2503,Google,Flash Sale,18628.05,0.21,17901
2504,Email,Flash Sale,2365.2,0.04,12740
2505,Email,Flash Sale,17210.47,0.19,33464
2506,Email,Seasonal,13628.17,0.16,40895
2507,TikTok,Brand Awareness,16840.14,0.19,35215
2508,Email,Brand Awareness,8808.97,0.11,33182
2509,Meta,Flash Sale,8705.0,0.11,12751
2510,TikTok,Brand Awareness,4761.69,0.07,26590
2511,Meta,Flash Sale,2810.52,0.05,14055
2512,Meta,Seasonal,3824.95,0.06,10792
2513,Google,Flash Sale,11070.46,0.13,3029
2514,Meta,Seasonal,7687.7,0.1,8520
2515,Google,Seasonal,13430.02,0.15,45634
2516,Email,Flash Sale,7052.1,0.09,19496
2517,Meta,Flash Sale,10072.51,0.12,21369
2518,Google,Flash Sale,2716.23,0.05,4018
2519,Email,Flash Sale,14707.92,0.17,31986
2520,Email,Seasonal,6514.27,0.09,48379
2521,TikTok,Brand Awareness,16282.27,0.18,13424
2522,TikTok,Seasonal,14213.13,0.16,1248
2523,TikTok,Brand Awareness,9277.13,0.11,31235
2524,Meta,Seasonal,15398.41,0.17,19129
2525,TikTok,Seasonal,19230.38,0.21,20299
2526,Google,Flash Sale,13420.35,0.15,34537
2527,Email,Flash Sale,3580.35,0.06,15391
2528,Meta,Brand Awareness,4325.68,0.06,22069
2529,Email,Brand Awareness,5003.62,0.07,31364
2530,TikTok,Flash Sale,7944.0,0.1,1820
2531,Google,Brand Awareness,3239.37,0.05,14928
2532,Meta,Seasonal,11496.17,0.13,1727
2533,TikTok,Seasonal,18218.41,0.2,7193
2534,TikTok,Flash Sale,11606.99,0.14,24034
2535,Google,Flash Sale,2415.63,0.04,37641
2536,TikTok,Flash Sale,6511.45,0.09,49372
2537,Meta,Brand Awareness,10407.85,0.12,26813
2538,Meta,Flash Sale,1232.35,0.03,37634
2539,Google,Brand Awareness,19872.47,0.22,43752
2540,Google,Flash Sale,14683.36,0.17,2806
2541,TikTok,Seasonal,2871.83,0.05,14029
2542,Email,Seasonal,16576.68,0.19,26196
2543,Google,Flash Sale,6459.52,0.08,30765
2544,Meta,Flash Sale,7522.67,0.1,12875
2545,Email,Seasonal,18807.25,0.21,44553
2546,TikTok,Flash Sale,13949.99,0.16,45422
2547,TikTok,Flash Sale,8064.23,0.1,34317
2548,Email,Brand Awareness,13084.6,0.15,20224
2549,Email,Flash Sale,19879.73,0.22,33295
2550,TikTok,Brand Awareness,7206.57,0.09,42485
2551,Google,Brand Awareness,8725.19,0.11,42846
2552,Email,Flash Sale,3972.76,0.06,15876
2553,TikTok,Seasonal,5905.7,0.08,35871
2554,Email,Flash Sale,2918.08,0.05,49518
2555,Google,Brand Awareness,8164.74,0.1,26318
2556,Meta,Brand Awareness,5147.76,0.07,30619
2557,Google,Seasonal,18767.07,0.21,15313
2558,TikTok,Seasonal,2763.94,0.05,4497
2559,TikTok,Seasonal,16921.71,0.19,26673
2560,Google,Flash Sale,11442.72,0.13,17489
2561,Meta,Flash Sale,9049.38,0.11,3077
2562,Google,Seasonal,3640.92,0.06,40302
2563,TikTok,Brand Awareness,18245.03,0.2,43245
2564,Google,Flash Sale,3526.91,0.06,38930
2565,Meta,Brand Awareness,14460.78,0.16,45612
2566,Meta,Flash Sale,10962.75,0.13,22532
2567,Google,Seasonal,8302.95,0.1,8712
2568,TikTok,Flash Sale,15163.47,0.17,18508
2569,TikTok,Seasonal,14956.51,0.17,28743
2570,Google,Brand Awareness,11765.4,0.14,11822
2571,TikTok,Seasonal,7865.69,0.1,12796
2572,TikTok,Seasonal,15296.69,0.17,2441
2573,Meta,Seasonal,11621.47,0.14,20723
2574,TikTok,Flash Sale,15752.4,0.18,32812
2575,TikTok,Seasonal,11303.53,0.13,36113
2576,TikTok,Seasonal,2902.18,0.05,24746
2577,Email,Brand Awareness,11063.29,0.13,48626
2578,TikTok,Brand Awareness,15647.8,0.18,37333
2579,TikTok,Seasonal,17624.66,0.2,16553
2580,Google,Seasonal,2205.29,0.04,34278
2581,TikTok,Flash Sale,7574.03,0.1,38645
2582,Meta,Flash Sale,1757.29,0.04,40068
2583,TikTok,Brand Awareness,9040.99,0.11,46088
2584,Email,Seasonal,11558.67,0.14,11095
2585,TikTok,Seasonal,2681.27,0.05,11149
2586,Google,Brand Awareness,1233.43,0.03,42131
2587,Meta,Flash Sale,11272.14,0.13,24146
2588,Email,Brand Awareness,9047.7,0.11,28172
2589,Google,Flash Sale,2803.61,0.05,14167
2590,Email,Brand Awareness,10091.83,0.12,16172
2591,TikTok,Brand Awareness,6689.65,0.09,45513
2592,Meta,Seasonal,18472.9,0.2,3864
2593,Email,Seasonal,7327.21,0.09,33753
2594,Google,Brand Awareness,19681.6,0.22,35884
2595,TikTok,Seasonal,18260.44,0.2,49440
2596,TikTok,Seasonal,14943.24,0.17,48705
2597,Email,Flash Sale,6233.1,0.08,16703
2598,Email,Brand Awareness,14534.14,0.17,6787
2599,Email,Flash Sale,19194.01,0.21,43833
2600,Email,Flash Sale,19215.47,0.21,28413
2601,Email,Seasonal,18225.95,0.2,13172
2602,Email,Flash Sale,16229.68,0.18,20713
2603,Email,Brand Awareness,4285.18,0.06,27174
2604,Meta,Flash Sale,3823.46,0.06,42759
2605,Email,Seasonal,16854.96,0.19,25093
2606,Meta,Seasonal,18599.37,0.21,45892
2607,Google,Brand Awareness,14833.55,0.17,38646
2608,Google,Brand Awareness,11333.57,0.13,6740
2609,Meta,Seasonal,3856.53,0.06,33110
2610,Google,Brand Awareness,11423.16,0.13,33182
2611,TikTok,Brand Awareness,6700.38,0.09,27635
2612,Meta,Flash Sale,9487.72,0.11,34017
2613,Email,Seasonal,2182.83,0.04,1710
2614,Google,Flash Sale,15697.61,0.18,30295
2615,Meta,Flash Sale,18811.28,0.21,28851
2616,Google,Flash Sale,19934.53,0.22,10538
2617,Email,Brand Awareness,17912.85,0.2,4764
2618,Email,Brand Awareness,8250.63,0.1,1179
2619,Meta,Flash Sale,9621.55,0.12,13296
2620,Email,Flash Sale,10510.68,0.13,32003
2621,Meta,Flash Sale,11226.0,0.13,45787
2622,Google,Brand Awareness,3542.23,0.06,5246
2623,Meta,Seasonal,4922.85,0.07,28305
2624,Google,Seasonal,2060.37,0.04,38856
2625,Email,Seasonal,1077.25,0.03,49935
2626,Email,Brand Awareness,4325.14,0.06,36328
2627,Meta,Brand Awareness,5853.97,0.08,37883
2628,Meta,Brand Awareness,12969.77,0.15,43628
2629,Email,Flash Sale,6353.29,0.08,47150
2630,Email,Flash Sale,3242.38,0.05,25161
2631,Meta,Flash Sale,6961.61,0.09,8252
2632,Google,Brand Awareness,9656.72,0.12,8703
2633,Google,Brand Awareness,7150.34,0.09,31628
2634,Email,Flash Sale,11591.65,0.14,33174
2635,Meta,Seasonal,18525.15,0.21,7893
2636,TikTok,Flash Sale,7571.67,0.1,46571
2637,Email,Flash Sale,17325.23,0.19,48881
2638,Email,Brand Awareness,14031.35,0.16,31990
2639,TikTok,Flash Sale,18889.63,0.21,30565
2640,Email,Seasonal,6636.89,0.09,12628
2641,Google,Seasonal,8344.79,0.1,26003
2642,Google,Seasonal,16888.65,0.19,42098
2643,Meta,Seasonal,7455.86,0.09,22589
2644,Email,Brand Awareness,7355.67,0.09,9119
2645,Email,Seasonal,7381.18,0.09,38393
2646,TikTok,Brand Awareness,9112.84,0.11,48265
2647,Google,Flash Sale,3482.71,0.05,20703
2648,Google,Seasonal,5667.73,0.08,46215
2649,Google,Brand Awareness,7237.48,0.09,13327
2650,Email,Flash Sale,4544.56,0.07,1312
2651,Google,Seasonal,17355.15,0.19,20650
2652,Google,Brand Awareness,16981.63,0.19,36762
2653,TikTok,Brand Awareness,18934.18,0.21,42560
2654,Google,Brand Awareness,3852.32,0.06,7062
2655,Google,Seasonal,4674.95,0.07,9089
2656,Email,Seasonal,6358.87,0.08,30151
2657,Google,Brand Awareness,10961.01,0.13,44384
2658,Email,Seasonal,1937.31,0.04,23105
2659,TikTok,Flash Sale,11021.9,0.13,5415
2660,Meta,Brand Awareness,5534.07,0.08,13914
2661,TikTok,Brand Awareness,6147.42,0.08,8639
2662,Meta,Seasonal,12189.7,0.14,6612
2663,Google,Flash Sale,6038.39,0.08,1448
2664,Meta,Flash Sale,5627.4,0.08,22066
2665,TikTok,Brand Awareness,5698.45,0.08,21134
2666,Google,Seasonal,7970.26,0.1,44389
2667,Google,Brand Awareness,16374.92,0.18,43901
2668,Meta,Seasonal,18933.81,0.21,19993
2669,Meta,Seasonal,10397.41,0.12,1657
2670,Email,Seasonal,12425.55,0.14,21377
2671,Email,Flash Sale,17615.11,0.2,9787
2672,Google,Seasonal,5733.29,0.08,46083
2673,Google,Flash Sale,7332.32,0.09,49820
2674,Google,Brand Awareness,14638.21,0.17,12092
2675,Google,Flash Sale,1238.61,0.03,12838
2676,Google,Brand Awareness,2309.12,0.04,28943
2677,Google,Flash Sale,18650.57,0.21,43955
2678,Email,Seasonal,13563.32,0.16,23708
2679,TikTok,Brand Awareness,2703.7,0.05,19315
2680,Google,Brand Awareness,6652.76,0.09,22456
2681,Email,Flash Sale,19686.43,0.22,21225
2682,Google,Flash Sale,3616.04,0.06,16555
2683,Meta,Brand Awareness,13635.02,0.16,12304
2684,Email,Brand Awareness,13071.64,0.15,45694
2685,Email,Seasonal,6908.85,0.09,5609
2686,Email,Brand Awareness,6009.24,0.08,22910
2687,TikTok,Brand Awareness,2874.77,0.05,7073
2688,Google,Flash Sale,11514.62,0.14,3984
2689,Google,Flash Sale,16695.66,0.19,38216
2690,Email,Flash Sale,6828.86,0.09,14962
2691,TikTok,Flash Sale,15871.16,0.18,1127
2692,TikTok,Seasonal,19499.58,0.21,4101
2693,Google,Flash Sale,3750.58,0.06,25757
2694,Email,Flash Sale,16589.71,0.19,44010
2695,TikTok,Brand Awareness,17569.02,0.2,32231
2696,Google,Brand Awareness,13476.5,0.15,49270
2697,Google,Seasonal,13504.46,0.16,42050
2698,TikTok,Seasonal,1875.61,0.04,44363
2699,Google,Brand Awareness,12807.61,0.15,37932
2700,Email,Brand Awareness,6771.66,0.09,5895
2701,TikTok,Brand Awareness,18225.82,0.2,23057
2702,Meta,Brand Awareness,1193.09,0.03,47911
2703,TikTok,Flash Sale,13799.89,0.16,5459
2704,Google,Seasonal,8456.52,0.1,46485
2705,TikTok,Flash Sale,13744.92,0.16,33608
2706,Meta,Seasonal,4910.43,0.07,22384
2707,Email,Brand Awareness,11083.66,0.13,38112
2708,Email,Brand Awareness,12766.71,0.15,39980
2709,Google,Brand Awareness,13466.53,0.15,13559
2710,Google,Brand Awareness,11560.46,0.14,9172
2711,Meta,Brand Awareness,14184.62,0.16,11129
2712,Meta,Seasonal,9530.14,0.12,9091
2713,Email,Seasonal,12161.22,0.14,33034
2714,Meta,Brand Awareness,6745.82,0.09,28776
2715,Google,Flash Sale,13495.08,0.15,8121
2716,TikTok,Seasonal,10124.68,0.12,29743
2717,TikTok,Seasonal,6122.96,0.08,12991
2718,Meta,Brand Awareness,3495.51,0.05,49287
2719,Email,Seasonal,8025.97,0.1,24639
2720,TikTok,Brand Awareness,11461.24,0.13,26593
2721,Meta,Flash Sale,10433.99,0.12,20506
2722,TikTok,Brand Awareness,19653.22,0.22,20022
2723,TikTok,Flash Sale,4683.05,0.07,48915
2724,Google,Flash Sale,18726.17,0.21,37940
2725,Meta,Seasonal,6401.45,0.08,25361
2726,TikTok,Seasonal,11954.08,0.14,45936
2727,TikTok,Brand Awareness,16344.4,0.18,41840
2728,Meta,Flash Sale,2067.23,0.04,48798
2729,Meta,Flash Sale,17464.89,0.19,26392
2730,TikTok,Seasonal,17331.7,0.19,6293
2731,Meta,Seasonal,7734.13,0.1,32249
2732,Meta,Seasonal,19650.7,0.22,41956
2733,Meta,Brand Awareness,3381.07,0.05,28409
2734,Meta,Seasonal,8740.18,0.11,17872
2735,Google,Seasonal,16433.72,0.18,24337
2736,Meta,Seasonal,12915.48,0.15,31610
2737,TikTok,Seasonal,5112.96,0.07,11479
2738,Meta,Seasonal,10029.26,0.12,2803
2739,TikTok,Brand Awareness,15116.87,0.17,28100
2740,TikTok,Flash Sale,11746.54,0.14,41701
2741,TikTok,Seasonal,8193.83,0.1,31464
2742,Email,Brand Awareness,13784.37,0.16,23908
2743,TikTok,Seasonal,9254.51,0.11,20442
2744,Email,Flash Sale,19699.56,0.22,7840
2745,TikTok,Flash Sale,3855.31,0.06,10583
2746,Email,Brand Awareness,3238.47,0.05,25750
2747,TikTok,Brand Awareness,12598.8,0.15,21621
2748,Email,Brand Awareness,17354.95,0.19,16476
2749,Email,Brand Awareness,9434.57,0.11,18430
2750,Email,Brand Awareness,12320.4,0.14,39612
