product_id,product_category,brand,product_price,cost_price,profit_margin
2005,Smart Wearables,VoltPro,337.3,246.55,90.75
2006,Smart Wearables,FutureX,488.55,384.55,104.0
2007,Electric Accessories,FutureX,193.46,108.03,85.43
2008,AI Gadgets,NextTech,230.2,168.16,62.04
2009,Smart Wearables,NextTech,382.32,267.51,114.81
2010,Smart Wearables,NextTech,380.27,257.35,122.92
2011,Electric Accessories,FutureX,351.62,225.36,126.26
2012,AI Gadgets,FutureX,278.21,216.3,61.91
2013,AI Gadgets,FutureX,177.51,134.6,42.91
2014,Smart Wearables,NextTech,124.02,67.93,56.09
2015,Smart Wearables,NextTech,331.93,245.76,86.17
2016,Smart Wearables,VoltPro,391.02,241.51,149.51
2017,Electric Accessories,FutureX,124.48,88.53,35.95
2018,Electric Accessories,VoltPro,428.85,268.87,159.98
2019,AI Gadgets,FutureX,67.3,36.62,30.68
2020,AI Gadgets,FutureX,93.62,69.1,24.52
2021,Smart Wearables,VoltPro,406.49,257.92,148.57
2022,Smart Wearables,VoltPro,91.29,54.71,36.58
2023,Smart Wearables,FutureX,162.6,82.99,79.61
2024,Smart Wearables,NextTech,499.61,294.04,205.57
2025,Smart Wearables,FutureX,487.0,344.37,142.63
2026,Smart Wearables,FutureX,221.67,119.33,102.34
2027,Smart Wearables,VoltPro,342.1,270.12,71.98
2028,Electric Accessories,NextTech,344.92,234.84,110.08
2029,AI Gadgets,VoltPro,275.67,179.39,96.28
2030,Smart Wearables,NextTech,109.89,81.05,28.84
2031,Smart Wearables,NextTech,439.39,254.47,184.92
2032,Smart Wearables,NextTech,491.53,272.22,219.31
2033,AI Gadgets,NextTech,338.34,236.4,101.94
2034,AI Gadgets,NextTech,256.74,202.65,54.09
2035,Smart Wearables,NextTech,176.17,132.82,43.35
2036,AI Gadgets,FutureX,444.21,316.04,128.17
2037,AI Gadgets,NextTech,373.42,192.37,181.05
2038,AI Gadgets,FutureX,69.32,50.1,19.22
2039,Smart Wearables,VoltPro,383.72,305.31,78.41
2040,Smart Wearables,FutureX,401.93,246.9,155.03
2041,AI Gadgets,VoltPro,245.23,154.49,90.74
2042,AI Gadgets,VoltPro,351.01,240.42,110.59
2043,AI Gadgets,VoltPro,437.72,301.03,136.69
2044,AI Gadgets,FutureX,105.79,76.15,29.64
2045,Electric Accessories,FutureX,252.9,201.05,51.85
2046,Electric Accessories,NextTech,305.55,193.99,111.56
2047,Smart Wearables,NextTech,471.98,328.31,143.67
2048,AI Gadgets,NextTech,68.2,50.9,17.3
2049,AI Gadgets,NextTech,99.21,79.18,20.03
2050,Electric Accessories,VoltPro,238.32,130.07,108.25
2051,AI Gadgets,FutureX,72.34,53.77,18.57
2052,Electric Accessories,VoltPro,69.8,50.29,19.51
2053,AI Gadgets,VoltPro,419.13,293.33,125.8
2054,Smart Wearables,FutureX,419.46,258.77,160.69
2055,AI Gadgets,NextTech,124.0,77.84,46.16
2056,AI Gadgets,FutureX,65.91,34.49,31.42
2057,AI Gadgets,VoltPro,202.03,124.83,77.2
2058,Electric Accessories,FutureX,301.47,166.64,134.83
2059,Electric Accessories,NextTech,60.31,40.39,19.92
2060,Electric Accessories,NextTech,119.98,82.42,37.56
2061,Smart Wearables,FutureX,416.96,212.37,204.59
2062,Smart Wearables,FutureX,393.04,221.11,171.93
2063,AI Gadgets,VoltPro,473.05,309.47,163.58
2064,AI Gadgets,FutureX,197.88,127.42,70.46
2065,Electric Accessories,VoltPro,79.9,46.54,33.36
2066,Electric Accessories,FutureX,239.32,172.24,67.08
2067,Smart Wearables,VoltPro,225.25,157.88,67.37
2068,AI Gadgets,NextTech,254.11,152.04,102.07
2069,Smart Wearables,NextTech,200.76,142.36,58.4
2070,Electric Accessories,NextTech,249.53,161.52,88.01
2071,AI Gadgets,NextTech,278.24,143.83,134.41
2072,Electric Accessories,NextTech,190.02,142.56,47.46
2073,AI Gadgets,NextTech,472.23,374.5,97.73
2074,Electric Accessories,VoltPro,458.06,327.45,130.61
2075,Smart Wearables,FutureX,160.99,91.79,69.2
2076,Electric Accessories,FutureX,81.43,43.97,37.46
2077,Electric Accessories,VoltPro,170.16,126.62,43.54
2078,Electric Accessories,NextTech,218.6,114.9,103.7
2079,AI Gadgets,VoltPro,253.1,194.77,58.33
2080,Electric Accessories,VoltPro,77.64,55.16,22.48
2081,AI Gadgets,VoltPro,81.06,60.88,20.18
2082,Electric Accessories,NextTech,244.73,124.25,120.48
2083,Electric Accessories,VoltPro,65.07,45.62,19.45
2084,AI Gadgets,FutureX,264.07,154.65,109.42
2085,AI Gadgets,FutureX,146.45,103.21,43.24
2086,Electric Accessories,NextTech,439.09,220.17,218.92
2087,Smart Wearables,FutureX,161.63,94.12,67.51
2088,AI Gadgets,VoltPro,60.98,32.91,28.07
2089,AI Gadgets,VoltPro,492.76,263.17,229.59
2090,AI Gadgets,FutureX,486.54,383.44,103.1
2091,Electric Accessories,FutureX,289.93,169.34,120.59
2092,Smart Wearables,VoltPro,186.24,100.5,85.74
2093,Electric Accessories,FutureX,64.96,36.7,28.26
2094,Smart Wearables,VoltPro,480.13,250.28,229.85
2095,AI Gadgets,NextTech,231.87,179.08,52.79
2096,AI Gadgets,FutureX,173.88,122.39,51.49
2097,AI Gadgets,VoltPro,298.52,157.27,141.25
2098,AI Gadgets,FutureX,412.32,243.45,168.87
2099,Electric Accessories,NextTech,475.14,325.33,149.81
2100,Smart Wearables,NextTech,345.91,192.47,153.44
2101,AI Gadgets,FutureX,488.78,249.3,239.48
2102,Smart Wearables,NextTech,325.02,212.84,112.18
2103,Smart Wearables,VoltPro,202.45,103.75,98.7
2104,Smart Wearables,NextTech,71.94,45.58,26.36
2105,Electric Accessories,NextTech,459.98,299.48,160.5
2106,AI Gadgets,FutureX,258.28,184.79,73.49
2107,Electric Accessories,VoltPro,325.57,163.27,162.3
2108,AI Gadgets,NextTech,221.5,127.94,93.56
2109,Electric Accessories,FutureX,489.32,291.42,197.9
2110,AI Gadgets,VoltPro,239.68,177.88,61.8
2111,AI Gadgets,FutureX,92.08,61.32,30.76
2112,Smart Wearables,VoltPro,216.98,140.64,76.34
2113,Smart Wearables,FutureX,114.07,61.4,52.67
2114,Smart Wearables,NextTech,245.67,162.11,83.56
2115,Electric Accessories,NextTech,424.55,254.12,170.43
2116,Electric Accessories,VoltPro,309.21,219.47,89.74
2117,Smart Wearables,VoltPro,117.28,76.56,40.72
2118,Electric Accessories,NextTech,337.16,171.31,165.85
2119,Electric Accessories,VoltPro,116.49,93.17,23.32
2120,AI Gadgets,NextTech,231.68,135.9,95.78
2121,Smart Wearables,VoltPro,152.51,115.09,37.42
2122,AI Gadgets,NextTech,423.85,321.59,102.26
2123,Smart Wearables,FutureX,84.64,53.72,30.92
2124,AI Gadgets,VoltPro,245.66,183.82,61.84
2125,Electric Accessories,NextTech,133.78,82.3,51.48
2126,AI Gadgets,NextTech,109.7,63.59,46.11
2127,Electric Accessories,VoltPro,438.01,326.81,111.2
2128,Electric Accessories,VoltPro,398.35,234.77,163.58
2129,Smart Wearables,NextTech,484.24,315.79,168.45
2130,AI Gadgets,VoltPro,264.81,186.02,78.79
2131,Electric Accessories,FutureX,477.28,380.89,96.39
2132,Electric Accessories,VoltPro,499.86,327.02,172.84
2133,AI Gadgets,FutureX,91.68,59.58,32.1
2134,Smart Wearables,FutureX,79.47,57.33,22.14
2135,Electric Accessories,VoltPro,330.49,246.82,83.67
2136,AI Gadgets,NextTech,452.8,347.2,105.6
2137,Electric Accessories,VoltPro,350.7,265.81,84.89
2138,AI Gadgets,VoltPro,269.98,161.74,108.24
2139,Smart Wearables,VoltPro,262.01,145.41,116.6
2140,Smart Wearables,VoltPro,475.38,330.2,145.18
2141,AI Gadgets,VoltPro,416.56,247.19,169.37
2142,Electric Accessories,FutureX,364.64,220.07,144.57
2143,AI Gadgets,FutureX,326.23,181.34,144.89
2144,Smart Wearables,VoltPro,208.83,161.6,47.23
2145,AI Gadgets,NextTech,60.42,43.12,17.3
2146,Electric Accessories,VoltPro,270.61,135.74,134.87
2147,AI Gadgets,FutureX,69.3,36.7,32.6
2148,AI Gadgets,VoltPro,370.39,257.76,112.63
2149,AI Gadgets,NextTech,80.34,45.2,35.14
2150,Smart Wearables,FutureX,96.24,66.04,30.2
2151,AI Gadgets,FutureX,170.72,133.2,37.52
2152,AI Gadgets,VoltPro,447.64,234.4,213.24
2153,AI Gadgets,VoltPro,67.69,36.0,31.69
2154,Smart Wearables,VoltPro,376.42,214.98,161.44
2155,AI Gadgets,NextTech,182.98,104.32,78.66
2156,Smart Wearables,VoltPro,141.96,88.36,53.6
2157,AI Gadgets,NextTech,292.96,196.91,96.05
2158,AI Gadgets,VoltPro,193.91,103.29,90.62
2159,Electric Accessories,NextTech,436.95,261.63,175.32
2160,Electric Accessories,NextTech,92.29,73.14,19.15
2161,Smart Wearables,FutureX,93.92,70.22,23.7
2162,AI Gadgets,NextTech,285.38,169.68,115.7
2163,AI Gadgets,VoltPro,356.65,199.21,157.44
2164,Electric Accessories,VoltPro,252.31,143.49,108.82
2165,Smart Wearables,VoltPro,338.13,237.1,101.03
2166,Smart Wearables,NextTech,314.77,193.15,121.62
2167,AI Gadgets,FutureX,258.57,179.06,79.51
2168,Smart Wearables,NextTech,211.08,112.64,98.44
2169,Smart Wearables,VoltPro,474.58,330.41,144.17
2170,AI Gadgets,FutureX,52.66,35.79,16.87
2171,Smart Wearables,NextTech,124.13,91.03,33.1
2172,AI Gadgets,NextTech,52.1,39.82,12.28
2173,Electric Accessories,VoltPro,471.39,366.79,104.6
2174,Smart Wearables,FutureX,238.76,156.98,81.78
2175,Electric Accessories,NextTech,225.21,161.01,64.2
2176,AI Gadgets,VoltPro,351.59,243.46,108.13
2177,AI Gadgets,NextTech,255.92,194.98,60.94
2178,AI Gadgets,VoltPro,146.2,88.42,57.78
2179,Electric Accessories,FutureX,425.03,229.17,195.86
2180,AI Gadgets,VoltPro,360.98,286.82,74.16
2181,AI Gadgets,FutureX,126.31,66.59,59.72
2182,Smart Wearables,VoltPro,437.76,349.63,88.13
2183,Electric Accessories,VoltPro,490.42,356.81,133.61
2184,Smart Wearables,FutureX,210.63,108.62,102.01
2185,AI Gadgets,FutureX,320.99,163.59,157.4
2186,AI Gadgets,VoltPro,147.26,87.41,59.85
2187,Electric Accessories,FutureX,418.09,281.15,136.94
2188,AI Gadgets,FutureX,89.33,69.95,19.38
2189,Electric Accessories,NextTech,308.24,157.06,151.18
2190,AI Gadgets,NextTech,454.81,348.38,106.43
2191,AI Gadgets,NextTech,110.4,82.92,27.48
2192,Electric Accessories,NextTech,76.4,46.81,29.59
2193,Electric Accessories,VoltPro,329.99,252.38,77.61
2194,AI Gadgets,VoltPro,208.64,147.64,61.0
2195,Electric Accessories,FutureX,119.43,77.61,41.82
2196,Electric Accessories,NextTech,447.75,340.98,106.77
2197,Smart Wearables,VoltPro,417.26,236.13,181.13
2198,Electric Accessories,NextTech,358.54,265.42,93.12
2199,Electric Accessories,FutureX,181.15,126.91,54.24
2200,AI Gadgets,VoltPro,311.15,225.7,85.45
2201,Electric Accessories,NextTech,147.48,113.75,33.73
2202,Smart Wearables,VoltPro,406.91,232.06,174.85
2203,Electric Accessories,FutureX,463.82,281.57,182.25
2204,Smart Wearables,FutureX,121.89,70.51,51.38
2205,Smart Wearables,NextTech,428.42,310.14,118.28
2206,AI Gadgets,VoltPro,95.73,54.2,41.53
2207,AI Gadgets,NextTech,337.61,189.0,148.61
2208,AI Gadgets,VoltPro,77.12,59.23,17.89
2209,Smart Wearables,FutureX,228.07,178.68,49.39
2210,Electric Accessories,VoltPro,355.68,209.24,146.44
2211,AI Gadgets,FutureX,387.23,268.0,119.23
2212,AI Gadgets,VoltPro,131.77,70.24,61.53
2213,Smart Wearables,NextTech,77.84,53.25,24.59
2214,Electric Accessories,NextTech,420.27,237.35,182.92
2215,AI Gadgets,VoltPro,266.06,178.65,87.41
2216,Smart Wearables,FutureX,249.69,189.09,60.6
2217,Electric Accessories,FutureX,439.98,254.56,185.42
2218,Smart Wearables,VoltPro,235.49,119.11,116.38
2219,Smart Wearables,FutureX,140.46,73.66,66.8
2220,Electric Accessories,NextTech,484.73,275.37,209.36
2221,Smart Wearables,FutureX,253.24,182.82,70.42
2222,Electric Accessories,FutureX,69.11,43.85,25.26
2223,AI Gadgets,FutureX,409.32,227.02,182.3
2224,Smart Wearables,FutureX,303.14,228.22,74.92
2225,Electric Accessories,FutureX,88.18,46.94,41.24
2226,Electric Accessories,NextTech,162.47,96.52,65.95
2227,AI Gadgets,FutureX,72.28,44.78,27.5
2228,Electric Accessories,NextTech,58.94,33.6,25.34
2229,AI Gadgets,FutureX,260.6,139.66,120.94
2230,Electric Accessories,FutureX,119.07,92.65,26.42
2231,Smart Wearables,FutureX,71.93,45.98,25.95
2232,AI Gadgets,FutureX,258.95,172.59,86.36
2233,AI Gadgets,NextTech,257.56,138.23,119.33
2234,Smart Wearables,VoltPro,95.79,74.68,21.11
2235,AI Gadgets,FutureX,50.15,25.97,24.18
2236,Smart Wearables,FutureX,395.43,279.86,115.57
2237,AI Gadgets,NextTech,308.27,168.82,139.45
2238,Electric Accessories,FutureX,384.81,211.46,173.35
2239,Smart Wearables,FutureX,440.93,233.8,207.13
2240,Smart Wearables,FutureX,250.13,164.93,85.2
2241,AI Gadgets,FutureX,324.58,241.85,82.73
2242,Electric Accessories,NextTech,66.42,50.29,16.13
2243,AI Gadgets,VoltPro,341.91,228.87,113.04
2244,Smart Wearables,VoltPro,347.08,243.11,103.97
2245,AI Gadgets,FutureX,249.24,153.32,95.92
2246,Smart Wearables,VoltPro,275.56,193.4,82.16
2247,Electric Accessories,NextTech,99.47,51.75,47.72
2248,AI Gadgets,NextTech,484.79,254.37,230.42
2249,Smart Wearables,VoltPro,369.74,260.08,109.66
2250,Smart Wearables,NextTech,281.79,165.03,116.76
2251,Smart Wearables,NextTech,427.92,295.27,132.65
2252,Electric Accessories,NextTech,402.06,221.33,180.73
2253,AI Gadgets,FutureX,240.22,167.97,72.25
2254,Electric Accessories,NextTech,56.45,41.84,14.61
2255,Electric Accessories,VoltPro,335.08,235.3,99.78
2256,Smart Wearables,FutureX,50.89,39.25,11.64
2257,AI Gadgets,NextTech,310.82,185.23,125.59
2258,Electric Accessories,VoltPro,109.73,58.63,51.1
2259,Electric Accessories,NextTech,178.79,135.11,43.68
2260,AI Gadgets,NextTech,119.44,86.35,33.09
2261,AI Gadgets,VoltPro,220.0,163.62,56.38
2262,Smart Wearables,NextTech,109.88,64.08,45.8
2263,Electric Accessories,NextTech,56.15,43.87,12.28
2264,Electric Accessories,FutureX,212.34,113.09,99.25
2265,AI Gadgets,NextTech,53.45,36.77,16.68
2266,Electric Accessories,NextTech,199.76,155.45,44.31
2267,AI Gadgets,FutureX,426.53,222.62,203.91
2268,AI Gadgets,FutureX,485.0,283.63,201.37
2269,Smart Wearables,FutureX,415.82,332.28,83.54
2270,Electric Accessories,FutureX,265.18,144.14,121.04
2271,AI Gadgets,FutureX,231.66,161.56,70.1
2272,Smart Wearables,NextTech,190.57,132.3,58.27
2273,Electric Accessories,FutureX,453.73,311.31,142.42
2274,Smart Wearables,NextTech,460.93,328.44,132.49
2275,Smart Wearables,FutureX,72.01,54.88,17.13
2276,AI Gadgets,FutureX,284.85,160.34,124.51
2277,AI Gadgets,NextTech,146.19,113.84,32.35
2278,AI Gadgets,VoltPro,480.84,302.68,178.16
2279,AI Gadgets,NextTech,355.22,237.71,117.51
2280,AI Gadgets,VoltPro,366.99,246.45,120.54
2281,Electric Accessories,NextTech,55.06,31.85,23.21
2282,AI Gadgets,FutureX,444.34,312.66,131.68
2283,AI Gadgets,FutureX,229.22,140.9,88.32
2284,Electric Accessories,NextTech,201.22,110.54,90.68
2285,Electric Accessories,VoltPro,230.38,116.4,113.98
2286,Smart Wearables,FutureX,489.42,374.04,115.38
2287,Smart Wearables,NextTech,164.69,131.38,33.31
2288,Smart Wearables,NextTech,166.7,124.72,41.98
2289,AI Gadgets,VoltPro,327.31,211.73,115.58
2290,AI Gadgets,NextTech,473.53,292.52,181.01
2291,AI Gadgets,VoltPro,310.05,233.84,76.21
2292,Electric Accessories,NextTech,209.67,148.58,61.09
2293,Electric Accessories,VoltPro,147.45,92.5,54.95
2294,Electric Accessories,VoltPro,420.41,291.41,129.0
2295,AI Gadgets,VoltPro,171.19,134.5,36.69
2296,AI Gadgets,VoltPro,79.64,57.96,21.68
2297,AI Gadgets,NextTech,181.06,142.21,38.85
2298,Electric Accessories,NextTech,111.55,56.54,55.01
2299,Electric Accessories,FutureX,201.03,138.85,62.18
2300,Smart Wearables,NextTech,310.54,229.98,80.56
2301,Electric Accessories,NextTech,103.02,55.92,47.1
2302,Electric Accessories,VoltPro,64.3,44.72,19.58
2303,Electric Accessories,FutureX,71.63,54.56,17.07
2304,Smart Wearables,VoltPro,397.5,258.74,138.76
2305,Smart Wearables,VoltPro,437.2,325.66,111.54
2306,Smart Wearables,NextTech,273.27,207.63,65.64
2307,Smart Wearables,NextTech,309.38,208.77,100.61
2308,Electric Accessories,FutureX,308.01,242.88,65.13
2309,AI Gadgets,VoltPro,145.59,99.81,45.78
2310,Smart Wearables,NextTech,208.72,153.5,55.22
2311,Smart Wearables,VoltPro,329.71,250.91,78.8
2312,AI Gadgets,NextTech,419.91,211.74,208.17
2313,Smart Wearables,VoltPro,441.17,226.73,214.44
2314,Electric Accessories,NextTech,283.91,193.54,90.37
2315,AI Gadgets,VoltPro,303.29,230.17,73.12
2316,Smart Wearables,NextTech,347.98,198.44,149.54
2317,Smart Wearables,NextTech,159.15,95.32,63.83
2318,Smart Wearables,FutureX,125.21,97.03,28.18
2319,Electric Accessories,FutureX,404.68,247.58,157.1
2320,Electric Accessories,FutureX,487.29,250.03,237.26
2321,Electric Accessories,VoltPro,213.07,127.41,85.66
2322,Electric Accessories,NextTech,391.96,233.19,158.77
2323,Electric Accessories,NextTech,496.26,308.4,187.86
2324,Smart Wearables,VoltPro,359.21,235.68,123.53
2325,AI Gadgets,VoltPro,103.69,56.97,46.72
2326,AI Gadgets,VoltPro,328.76,246.36,82.4
2327,Electric Accessories,FutureX,152.97,92.03,60.94
2328,Electric Accessories,VoltPro,373.86,286.46,87.4
2329,Electric Accessories,FutureX,403.18,225.57,177.61
2330,Smart Wearables,FutureX,391.6,280.38,111.22
2331,AI Gadgets,VoltPro,471.52,339.75,131.77
2332,Electric Accessories,FutureX,246.87,163.41,83.46
2333,Electric Accessories,VoltPro,423.2,271.59,151.61
2334,Smart Wearables,FutureX,424.46,306.06,118.4
2335,AI Gadgets,VoltPro,330.88,226.64,104.24
2336,AI Gadgets,FutureX,272.7,165.31,107.39
2337,Electric Accessories,VoltPro,139.79,88.7,51.09
2338,AI Gadgets,FutureX,256.33,204.5,51.83
2339,Smart Wearables,NextTech,430.17,272.25,157.92
2340,Electric Accessories,NextTech,451.45,248.21,203.24
2341,Electric Accessories,FutureX,351.14,261.05,90.09
2342,Smart Wearables,FutureX,68.98,44.19,24.79
2343,Smart Wearables,VoltPro,429.72,220.61,209.11
2344,Electric Accessories,NextTech,365.07,252.18,112.89
2345,Electric Accessories,VoltPro,352.8,240.81,111.99
2346,Electric Accessories,NextTech,173.18,96.28,76.9
2347,Electric Accessories,VoltPro,199.77,152.7,47.07
2348,Smart Wearables,FutureX,471.15,326.31,144.84
2349,AI Gadgets,FutureX,79.82,55.34,24.48
2350,AI Gadgets,FutureX,418.23,329.31,88.92
2351,Electric Accessories,VoltPro,125.44,78.38,47.06
2352,Electric Accessories,FutureX,392.49,224.71,167.78
2353,Smart Wearables,FutureX,59.29,35.42,23.87
2354,Smart Wearables,VoltPro,113.87,81.11,32.76
2355,AI Gadgets,NextTech,406.17,319.41,86.76
2356,Electric Accessories,VoltPro,61.97,34.31,27.66
2357,AI Gadgets,NextTech,480.87,275.73,205.14
2358,AI Gadgets,VoltPro,185.1,145.17,39.93
2359,Smart Wearables,NextTech,172.17,107.2,64.97
2360,Smart Wearables,FutureX,221.35,137.29,84.06
2361,Smart Wearables,NextTech,252.31,178.53,73.78
2362,AI Gadgets,VoltPro,163.37,125.94,37.43
2363,AI Gadgets,NextTech,101.2,57.32,43.88
2364,Smart Wearables,FutureX,312.93,241.5,71.43
2365,AI Gadgets,FutureX,298.21,154.43,143.78
2366,Electric Accessories,VoltPro,272.18,178.51,93.67
2367,AI Gadgets,FutureX,165.97,123.83,42.14
2368,Smart Wearables,NextTech,238.4,177.32,61.08
2369,Smart Wearables,NextTech,415.65,236.87,178.78
2370,Smart Wearables,NextTech,388.88,237.08,151.8
2371,Electric Accessories,NextTech,235.26,181.98,53.28
2372,AI Gadgets,FutureX,416.69,217.79,198.9
2373,Smart Wearables,FutureX,175.65,97.28,78.37
2374,AI Gadgets,FutureX,338.48,239.31,99.17
2375,AI Gadgets,FutureX,205.21,159.43,45.78
2376,Electric Accessories,FutureX,154.2,102.55,51.65
2377,Electric Accessories,VoltPro,71.66,52.75,18.91
2378,Smart Wearables,NextTech,218.07,153.9,64.17
2379,Electric Accessories,NextTech,490.62,300.75,189.87
2380,Smart Wearables,FutureX,408.87,287.85,121.02
2381,Smart Wearables,NextTech,394.28,313.73,80.55
2382,AI Gadgets,FutureX,363.53,226.73,136.8
2383,Smart Wearables,VoltPro,466.79,371.04,95.75
2384,AI Gadgets,VoltPro,445.67,333.62,112.05
2385,Smart Wearables,NextTech,492.23,347.2,145.03
2386,Smart Wearables,NextTech,204.09,145.36,58.73
2387,AI Gadgets,NextTech,409.96,309.64,100.32
2388,Smart Wearables,VoltPro,59.22,30.12,29.1
2389,Smart Wearables,FutureX,393.35,259.77,133.58
2390,AI Gadgets,NextTech,105.53,81.12,24.41
2391,AI Gadgets,NextTech,161.07,88.66,72.41
2392,Electric Accessories,FutureX,176.38,99.3,77.08
2393,Electric Accessories,FutureX,499.86,298.28,201.58
2394,Electric Accessories,VoltPro,438.51,346.48,92.03
2395,AI Gadgets,VoltPro,393.57,292.65,100.92
2396,Smart Wearables,FutureX,385.44,201.51,183.93
2397,Smart Wearables,VoltPro,481.32,300.92,180.4
2398,AI Gadgets,VoltPro,87.59,62.15,25.44
2399,AI Gadgets,NextTech,133.07,96.83,36.24
2400,AI Gadgets,FutureX,336.04,219.04,117.0
2401,AI Gadgets,FutureX,361.97,270.67,91.3
2402,Electric Accessories,FutureX,482.05,341.85,140.2
2403,Electric Accessories,FutureX,296.81,157.46,139.35
2404,Smart Wearables,NextTech,91.78,53.56,38.22
2405,Smart Wearables,VoltPro,213.63,136.9,76.73
2406,Smart Wearables,FutureX,260.93,145.78,115.15
2407,Electric Accessories,FutureX,248.88,181.04,67.84
2408,AI Gadgets,FutureX,132.5,79.54,52.96
2409,AI Gadgets,NextTech,199.35,122.04,77.31
2410,AI Gadgets,NextTech,459.81,319.93,139.88
2411,Smart Wearables,FutureX,230.58,159.53,71.05
2412,AI Gadgets,FutureX,238.33,134.72,103.61
2413,AI Gadgets,VoltPro,160.43,105.43,55.0
2414,Smart Wearables,VoltPro,325.32,232.03,93.29
2415,Electric Accessories,NextTech,343.51,270.1,73.41
2416,AI Gadgets,FutureX,224.41,129.2,95.21
2417,Smart Wearables,FutureX,438.66,326.63,112.03
2418,AI Gadgets,VoltPro,233.02,142.78,90.24
2419,AI Gadgets,VoltPro,321.67,256.46,65.21
2420,Smart Wearables,NextTech,409.71,244.3,165.41
2421,Smart Wearables,NextTech,239.87,170.36,69.51
2422,AI Gadgets,FutureX,50.11,26.59,23.52
2423,Electric Accessories,FutureX,60.22,47.67,12.55
2424,AI Gadgets,VoltPro,68.84,44.17,24.67
2425,Electric Accessories,NextTech,233.28,155.0,78.28
2426,Smart Wearables,FutureX,58.54,42.88,15.66
2427,AI Gadgets,FutureX,107.22,78.44,28.78
2428,AI Gadgets,FutureX,394.46,242.29,152.17
2429,Smart Wearables,NextTech,370.54,235.37,135.17
2430,AI Gadgets,FutureX,324.62,164.87,159.75
2431,AI Gadgets,NextTech,488.37,389.18,99.19
2432,Smart Wearables,NextTech,289.64,170.4,119.24
2433,Electric Accessories,FutureX,214.26,140.94,73.32
2434,Electric Accessories,FutureX,450.75,322.93,127.82
2435,Smart Wearables,FutureX,282.27,199.27,83.0
2436,Smart Wearables,VoltPro,452.5,250.51,201.99
2437,AI Gadgets,VoltPro,466.87,246.23,220.64
2438,AI Gadgets,NextTech,225.75,118.09,107.66
2439,Electric Accessories,VoltPro,286.62,151.57,135.05
2440,Smart Wearables,FutureX,358.13,235.89,122.24
2441,Smart Wearables,VoltPro,473.91,302.53,171.38
2442,Electric Accessories,FutureX,392.45,310.39,82.06
2443,AI Gadgets,VoltPro,379.22,214.11,165.11
2444,Smart Wearables,NextTech,329.06,241.6,87.46
2445,AI Gadgets,VoltPro,272.22,206.57,65.65
2446,Electric Accessories,VoltPro,241.21,192.68,48.53
2447,AI Gadgets,VoltPro,220.23,175.77,44.46
2448,Smart Wearables,FutureX,292.1,171.15,120.95
2449,AI Gadgets,VoltPro,303.44,215.99,87.45
2450,AI Gadgets,FutureX,226.64,170.71,55.93
2451,Smart Wearables,NextTech,237.13,175.68,61.45
2452,Smart Wearables,FutureX,377.79,275.29,102.5
2453,Electric Accessories,FutureX,61.51,34.37,27.14
2454,AI Gadgets,FutureX,54.37,36.05,18.32
2455,Electric Accessories,FutureX,235.32,142.49,92.83
2456,AI Gadgets,NextTech,268.57,147.13,121.44
2457,Smart Wearables,NextTech,430.98,227.0,203.98
2458,Electric Accessories,NextTech,437.61,247.45,190.16
2459,Smart Wearables,VoltPro,260.44,183.62,76.82
2460,AI Gadgets,NextTech,137.36,97.45,39.91
2461,Smart Wearables,FutureX,170.52,90.12,80.4
2462,Smart Wearables,VoltPro,223.4,170.11,53.29
2463,Electric Accessories,FutureX,167.09,111.65,55.44
2464,AI Gadgets,NextTech,95.94,67.16,28.78
2465,AI Gadgets,VoltPro,241.42,143.02,98.4
2466,AI Gadgets,FutureX,153.78,97.4,56.38
2467,AI Gadgets,VoltPro,163.56,81.84,81.72
2468,Electric Accessories,FutureX,342.78,207.48,135.3
2469,AI Gadgets,NextTech,325.46,221.77,103.69
2470,AI Gadgets,FutureX,273.54,142.52,131.02
2471,Smart Wearables,FutureX,412.12,293.2,118.92
2472,AI Gadgets,NextTech,342.64,228.6,114.04
2473,Electric Accessories,FutureX,60.88,37.36,23.52
2474,Smart Wearables,NextTech,440.44,292.35,148.09
2475,Electric Accessories,FutureX,203.45,143.6,59.85
2476,Smart Wearables,NextTech,207.12,147.77,59.35
2477,Electric Accessories,NextTech,105.13,80.61,24.52
2478,AI Gadgets,FutureX,360.05,231.56,128.49
2479,AI Gadgets,FutureX,298.53,222.75,75.78
2480,Electric Accessories,NextTech,402.06,318.73,83.33
2481,Electric Accessories,FutureX,171.56,103.75,67.81
2482,Electric Accessories,NextTech,179.0,121.82,57.18
2483,Electric Accessories,VoltPro,149.38,90.38,59.0
2484,Smart Wearables,NextTech,310.18,189.68,120.5
2485,AI Gadgets,FutureX,158.63,119.07,39.56
2486,AI Gadgets,FutureX,166.41,126.08,40.33
2487,AI Gadgets,VoltPro,55.38,29.53,25.85
2488,AI Gadgets,NextTech,272.68,162.15,110.53
2489,AI Gadgets,NextTech,315.05,202.77,112.28
2490,AI Gadgets,VoltPro,384.72,289.7,95.02
2491,Smart Wearables,VoltPro,421.2,255.46,165.74
2492,Smart Wearables,VoltPro,163.96,85.52,78.44
2493,Electric Accessories,NextTech,455.24,342.59,112.65
2494,Smart Wearables,VoltPro,138.84,106.44,32.4
2495,Electric Accessories,FutureX,472.94,252.62,220.32
2496,Smart Wearables,FutureX,418.49,245.14,173.35
2497,Electric Accessories,NextTech,74.16,56.34,17.82
