external_id,date,inflation_rate,competitor_price,weather_condition
2446,2029-09-11,7.13,453.08,Rainy
2447,2029-09-12,4.66,570.81,Rainy
2448,2029-09-13,7.43,259.39,Cloudy
2449,2029-09-14,6.99,545.86,Cloudy
2450,2029-09-15,7.82,391.05,Cloudy
2451,2029-09-16,7.08,257.71,Rainy
2452,2029-09-17,5.53,524.08,Snowy
2453,2029-09-18,2.08,221.14,Cloudy
2454,2029-09-19,6.19,252.76,Cloudy
2455,2029-09-20,3.1,109.23,Rainy
2456,2029-09-21,4.44,303.59,Cloudy
2457,2029-09-22,4.57,302.49,Rainy
2458,2029-09-23,2.65,351.75,Sunny
2459,2029-09-24,3.3,476.81,Rainy
2460,2029-09-25,4.72,481.04,Rainy
2461,2029-09-26,2.51,408.7,Snowy
2462,2029-09-27,3.87,434.36,Rainy
2463,2029-09-28,4.28,514.0,Rainy
2464,2029-09-29,7.2,108.51,Snowy
2465,2029-09-30,4.06,401.09,Rainy
2466,2029-10-01,4.45,287.95,Rainy
2467,2029-10-02,6.17,579.28,Sunny
2468,2029-10-03,3.03,505.32,Rainy
2469,2029-10-04,3.23,397.9,Cloudy
2470,2029-10-05,6.4,330.03,Snowy
2471,2029-10-06,3.08,215.87,Cloudy
2472,2029-10-07,3.54,119.61,Snowy
2473,2029-10-08,5.59,527.12,Sunny
2474,2029-10-09,6.34,197.78,Cloudy
2475,2029-10-10,7.57,411.71,Cloudy
2476,2029-10-11,4.96,366.61,Rainy
2477,2029-10-12,6.14,296.02,Sunny
2478,2029-10-13,7.22,414.12,Sunny
2479,2029-10-14,6.15,354.25,Cloudy
2480,2029-10-15,4.46,406.93,Snowy
2481,2029-10-16,3.01,195.26,Rainy
2482,2029-10-17,3.42,188.84,Cloudy
2483,2029-10-18,2.88,57.47,Sunny
2484,2029-10-19,3.73,448.01,Snowy
2485,2029-10-20,5.31,572.45,Snowy
2486,2029-10-21,6.0,312.0,Snowy
2487,2029-10-22,2.53,72.18,Rainy
2488,2029-10-23,3.48,523.1,Snowy
2489,2029-10-24,7.44,471.48,Sunny
2490,2029-10-25,6.46,145.74,Snowy
2491,2029-10-26,2.63,196.75,Cloudy
2492,2029-10-27,6.94,311.35,Cloudy
2493,2029-10-28,7.77,160.53,Rainy
2494,2029-10-29,3.26,264.37,Rainy
2495,2029-10-30,7.47,201.67,Rainy
2496,2029-10-31,5.99,75.42,Sunny
2497,2029-11-01,5.13,426.01,Cloudy
2498,2029-11-02,7.47,238.6,Sunny
2499,2029-11-03,5.82,96.62,Sunny
2500,2029-11-04,3.79,146.12,Snowy
2501,2029-11-05,6.0,259.46,Cloudy
2502,2029-11-06,7.71,488.85,Snowy
2503,2029-11-07,4.37,527.7,Snowy
2504,2029-11-08,6.07,362.98,Cloudy
2505,2029-11-09,6.15,177.0,Cloudy
2506,2029-11-10,4.51,210.86,Sunny
2507,2029-11-11,5.03,516.79,Cloudy
2508,2029-11-12,3.94,111.66,Rainy
2509,2029-11-13,4.8,207.14,Snowy
2510,2029-11-14,3.63,200.94,Rainy
2511,2029-11-15,6.3,247.73,Sunny
2512,2029-11-16,6.35,398.59,Sunny
2513,2029-11-17,3.17,97.53,Snowy
2514,2029-11-18,7.67,346.91,Sunny
2515,2029-11-19,2.72,361.2,Snowy
2516,2029-11-20,6.01,131.09,Cloudy
2517,2029-11-21,6.5,439.18,Snowy
2518,2029-11-22,2.59,371.07,Snowy
2519,2029-11-23,3.91,433.1,Sunny
2520,2029-11-24,6.91,563.04,Cloudy
2521,2029-11-25,3.33,387.51,Cloudy
2522,2029-11-26,3.47,556.66,Cloudy
2523,2029-11-27,2.16,583.54,Rainy
2524,2029-11-28,3.84,561.75,Cloudy
2525,2029-11-29,5.66,489.63,Snowy
2526,2029-11-30,6.57,298.79,Sunny
2527,2029-12-01,2.23,252.36,Snowy
2528,2029-12-02,3.89,319.31,Sunny
2529,2029-12-03,5.76,382.37,Cloudy
2530,2029-12-04,5.89,435.69,Rainy
2531,2029-12-05,3.65,50.67,Cloudy
2532,2029-12-06,5.2,59.75,Rainy
2533,2029-12-07,6.6,554.77,Snowy
2534,2029-12-08,3.27,497.01,Rainy
2535,2029-12-09,5.58,40.46,Snowy
2536,2029-12-10,6.81,354.99,Rainy
2537,2029-12-11,2.14,500.06,Cloudy
2538,2029-12-12,3.61,128.2,Snowy
2539,2029-12-13,5.7,214.59,Cloudy
2540,2029-12-14,4.26,537.21,Sunny
2541,2029-12-15,6.34,415.8,Rainy
2542,2029-12-16,3.39,457.79,Sunny
2543,2029-12-17,5.5,231.22,Rainy
2544,2029-12-18,4.5,552.19,Rainy
2545,2029-12-19,7.62,148.14,Cloudy
2546,2029-12-20,6.58,379.89,Cloudy
2547,2029-12-21,6.33,461.19,Sunny
2548,2029-12-22,4.33,215.18,Cloudy
2549,2029-12-23,4.3,163.1,Cloudy
2550,2029-12-24,3.97,496.52,Snowy
2551,2029-12-25,3.26,336.52,Snowy
2552,2029-12-26,5.68,493.76,Sunny
2553,2029-12-27,5.47,185.02,Cloudy
2554,2029-12-28,7.39,196.35,Sunny
2555,2029-12-29,2.82,591.89,Sunny
2556,2029-12-30,3.08,562.38,Rainy
2557,2029-12-31,4.27,485.36,Rainy
2558,2030-01-01,7.93,535.26,Rainy
2559,2030-01-02,6.21,479.06,Cloudy
2560,2030-01-03,2.84,116.94,Snowy
2561,2030-01-04,4.26,224.43,Cloudy
2562,2030-01-05,6.63,399.09,Sunny
2563,2030-01-06,3.17,499.07,Rainy
2564,2030-01-07,5.71,357.6,Snowy
2565,2030-01-08,5.78,147.92,Snowy
2566,2030-01-09,2.32,322.08,Snowy
2567,2030-01-10,5.97,406.15,Cloudy
2568,2030-01-11,4.06,213.83,Sunny
2569,2030-01-12,5.25,250.13,Snowy
2570,2030-01-13,6.64,184.36,Snowy
2571,2030-01-14,3.3,371.68,Rainy
2572,2030-01-15,3.61,205.35,Sunny
2573,2030-01-16,6.07,346.82,Rainy
2574,2030-01-17,2.85,137.9,Rainy
2575,2030-01-18,7.6,110.6,Rainy
2576,2030-01-19,5.15,461.77,Sunny
2577,2030-01-20,3.86,359.02,Snowy
2578,2030-01-21,2.96,541.1,Sunny
2579,2030-01-22,2.95,428.49,Cloudy
2580,2030-01-23,5.49,541.72,Cloudy
2581,2030-01-24,7.77,340.46,Snowy
2582,2030-01-25,4.2,503.52,Cloudy
2583,2030-01-26,2.04,43.84,Snowy
2584,2030-01-27,6.4,65.77,Snowy
2585,2030-01-28,5.38,364.69,Rainy
2586,2030-01-29,6.04,272.8,Cloudy
2587,2030-01-30,4.66,529.64,Cloudy
2588,2030-01-31,3.6,268.67,Sunny
2589,2030-02-01,2.56,427.69,Snowy
2590,2030-02-02,3.91,415.92,Sunny
2591,2030-02-03,2.83,466.95,Snowy
2592,2030-02-04,2.37,358.62,Sunny
2593,2030-02-05,3.87,575.45,Sunny
2594,2030-02-06,6.05,570.16,Snowy
2595,2030-02-07,6.06,315.2,Sunny
2596,2030-02-08,6.0,88.88,Snowy
2597,2030-02-09,3.12,228.16,Cloudy
2598,2030-02-10,3.09,250.77,Rainy
2599,2030-02-11,2.69,159.35,Sunny
2600,2030-02-12,5.7,65.1,Rainy
2601,2030-02-13,5.22,465.44,Rainy
2602,2030-02-14,5.98,361.85,Rainy
2603,2030-02-15,2.02,492.17,Cloudy
2604,2030-02-16,4.3,66.02,Snowy
2605,2030-02-17,2.92,483.58,Cloudy
2606,2030-02-18,7.59,323.62,Snowy
2607,2030-02-19,5.9,460.08,Snowy
2608,2030-02-20,5.39,147.8,Rainy
2609,2030-02-21,7.62,372.02,Rainy
2610,2030-02-22,3.24,542.37,Rainy
2611,2030-02-23,2.58,570.56,Rainy
2612,2030-02-24,4.35,480.6,Snowy
2613,2030-02-25,2.2,448.56,Sunny
2614,2030-02-26,4.77,389.85,Snowy
2615,2030-02-27,3.98,313.48,Sunny
2616,2030-02-28,4.22,218.76,Snowy
2617,2030-03-01,6.74,169.25,Sunny
2618,2030-03-02,6.68,269.28,Sunny
2619,2030-03-03,3.44,251.77,Sunny
2620,2030-03-04,4.67,288.28,Snowy
2621,2030-03-05,2.11,314.22,Snowy
2622,2030-03-06,5.8,238.26,Snowy
2623,2030-03-07,2.19,117.76,Snowy
2624,2030-03-08,5.82,329.7,Cloudy
2625,2030-03-09,2.16,392.37,Sunny
2626,2030-03-10,3.49,262.62,Cloudy
2627,2030-03-11,7.2,348.99,Sunny
2628,2030-03-12,7.48,294.79,Cloudy
2629,2030-03-13,6.82,491.92,Rainy
2630,2030-03-14,5.46,123.97,Rainy
2631,2030-03-15,7.16,425.52,Sunny
2632,2030-03-16,2.72,63.59,Sunny
2633,2030-03-17,3.97,245.5,Rainy
2634,2030-03-18,6.51,452.83,Sunny
2635,2030-03-19,2.96,258.43,Cloudy
2636,2030-03-20,2.16,420.6,Rainy
2637,2030-03-21,7.18,384.32,Sunny
2638,2030-03-22,2.34,113.89,Rainy
2639,2030-03-23,4.56,481.84,Snowy
2640,2030-03-24,4.0,160.41,Sunny
2641,2030-03-25,5.58,135.43,Sunny
2642,2030-03-26,2.55,540.99,Rainy
2643,2030-03-27,2.13,60.22,Cloudy
2644,2030-03-28,5.88,468.9,Cloudy
2645,2030-03-29,3.86,122.73,Rainy
2646,2030-03-30,4.2,193.37,Sunny
2647,2030-03-31,4.43,545.72,Snowy
2648,2030-04-01,5.69,291.0,Sunny
2649,2030-04-02,2.65,246.46,Snowy
2650,2030-04-03,5.73,73.94,Sunny
2651,2030-04-04,2.95,351.06,Snowy
2652,2030-04-05,4.27,517.93,Rainy
2653,2030-04-06,4.59,48.98,Snowy
2654,2030-04-07,3.94,213.87,Rainy
2655,2030-04-08,5.11,289.92,Snowy
2656,2030-04-09,4.81,428.65,Snowy
2657,2030-04-10,2.88,127.64,Rainy
2658,2030-04-11,7.54,226.19,Sunny
2659,2030-04-12,6.46,164.94,Cloudy
2660,2030-04-13,4.52,83.01,Sunny
2661,2030-04-14,4.41,164.13,Cloudy
2662,2030-04-15,6.13,60.98,Snowy
2663,2030-04-16,3.28,41.39,Snowy
2664,2030-04-17,4.94,528.78,Rainy
2665,2030-04-18,5.11,533.92,Snowy
2666,2030-04-19,2.85,507.43,Sunny
2667,2030-04-20,6.0,352.78,Rainy
2668,2030-04-21,2.9,455.96,Rainy
2669,2030-04-22,6.38,369.63,Snowy
2670,2030-04-23,5.49,311.65,Cloudy
2671,2030-04-24,4.59,274.62,Snowy
2672,2030-04-25,6.2,154.79,Snowy
2673,2030-04-26,7.81,524.52,Cloudy
2674,2030-04-27,5.72,322.7,Rainy
2675,2030-04-28,3.01,563.36,Cloudy
2676,2030-04-29,7.79,403.04,Rainy
2677,2030-04-30,5.22,415.75,Snowy
2678,2030-05-01,7.43,381.26,Cloudy
2679,2030-05-02,7.97,241.14,Rainy
2680,2030-05-03,7.84,67.79,Snowy
2681,2030-05-04,6.92,434.53,Cloudy
2682,2030-05-05,7.97,478.62,Rainy
2683,2030-05-06,6.01,178.35,Sunny
2684,2030-05-07,7.25,116.45,Sunny
2685,2030-05-08,4.87,443.86,Rainy
2686,2030-05-09,4.87,598.01,Sunny
2687,2030-05-10,2.63,194.64,Rainy
2688,2030-05-11,3.57,455.55,Sunny
2689,2030-05-12,7.41,349.06,Rainy
2690,2030-05-13,3.13,558.15,Snowy
2691,2030-05-14,4.54,221.33,Sunny
2692,2030-05-15,4.17,482.38,Rainy
2693,2030-05-16,6.83,341.08,Cloudy
2694,2030-05-17,4.92,464.67,Sunny
2695,2030-05-18,5.88,336.14,Snowy
2696,2030-05-19,7.02,385.67,Snowy
2697,2030-05-20,4.42,509.16,Cloudy
2698,2030-05-21,4.6,90.07,Snowy
2699,2030-05-22,3.79,394.48,Cloudy
2700,2030-05-23,2.22,453.97,Cloudy
2701,2030-05-24,2.45,352.36,Snowy
2702,2030-05-25,3.33,378.49,Sunny
2703,2030-05-26,4.73,562.97,Cloudy
2704,2030-05-27,5.8,565.96,Cloudy
2705,2030-05-28,5.21,284.74,Cloudy
2706,2030-05-29,6.35,148.29,Snowy
2707,2030-05-30,7.85,278.5,Sunny
2708,2030-05-31,5.71,351.94,Cloudy
2709,2030-06-01,5.89,330.48,Snowy
2710,2030-06-02,5.69,401.6,Sunny
2711,2030-06-03,6.4,62.97,Snowy
2712,2030-06-04,5.44,426.74,Sunny
2713,2030-06-05,6.07,71.46,Rainy
2714,2030-06-06,6.87,184.83,Snowy
2715,2030-06-07,6.02,498.92,Snowy
2716,2030-06-08,5.84,158.1,Cloudy
2717,2030-06-09,2.95,337.35,Rainy
2718,2030-06-10,5.55,290.92,Sunny
2719,2030-06-11,6.63,475.18,Snowy
2720,2030-06-12,5.28,367.18,Snowy
2721,2030-06-13,2.36,210.22,Cloudy
2722,2030-06-14,3.77,313.79,Sunny
2723,2030-06-15,5.94,286.86,Sunny
2724,2030-06-16,3.03,188.56,Snowy
2725,2030-06-17,3.68,205.12,Rainy
2726,2030-06-18,3.39,375.83,Cloudy
2727,2030-06-19,7.57,197.63,Rainy
2728,2030-06-20,4.28,334.21,Rainy
2729,2030-06-21,5.58,188.98,Snowy
2730,2030-06-22,5.28,231.33,Sunny
2731,2030-06-23,2.1,387.74,Snowy
2732,2030-06-24,3.58,573.78,Rainy
2733,2030-06-25,5.28,349.06,Snowy
2734,2030-06-26,5.48,434.8,Cloudy
2735,2030-06-27,3.23,206.31,Sunny
2736,2030-06-28,2.46,79.72,Rainy
2737,2030-06-29,7.97,474.07,Sunny
2738,2030-06-30,5.01,555.04,Rainy
2739,2030-07-01,5.83,516.62,Rainy
2740,2030-07-02,5.03,497.28,Rainy
2741,2030-07-03,4.89,394.13,Snowy
2742,2030-07-04,2.6,359.54,Snowy
2743,2030-07-05,6.42,228.91,Rainy
2744,2030-07-06,2.85,500.23,Rainy
2745,2030-07-07,7.16,72.22,Snowy
2746,2030-07-08,2.24,326.77,Cloudy
2747,2030-07-09,7.06,553.3,Sunny
2748,2030-07-10,5.41,97.49,Rainy
2749,2030-07-11,6.95,426.24,Rainy
2750,2030-07-12,2.46,247.73,Sunny
2751,2030-07-13,6.28,57.82,Snowy
2752,2030-07-14,6.04,543.79,Snowy
2753,2030-07-15,4.51,547.22,Snowy
2754,2030-07-16,6.69,319.54,Snowy
2755,2030-07-17,2.86,367.37,Sunny
2756,2030-07-18,5.5,117.5,Sunny
2757,2030-07-19,2.61,127.68,Cloudy
2758,2030-07-20,7.77,582.39,Cloudy
2759,2030-07-21,5.61,163.83,Snowy
2760,2030-07-22,2.09,81.37,Rainy
2761,2030-07-23,2.44,46.46,Rainy
2762,2030-07-24,6.22,476.58,Sunny
2763,2030-07-25,3.61,570.17,Snowy
2764,2030-07-26,7.89,593.43,Cloudy
2765,2030-07-27,3.11,379.78,Rainy
2766,2030-07-28,4.89,156.88,Cloudy
2767,2030-07-29,2.73,265.43,Rainy
2768,2030-07-30,6.17,494.95,Sunny
2769,2030-07-31,3.22,260.05,Sunny
2770,2030-08-01,4.31,239.18,Rainy
2771,2030-08-02,6.28,527.28,Snowy
2772,2030-08-03,2.78,373.19,Snowy
2773,2030-08-04,6.96,364.43,Sunny
2774,2030-08-05,6.77,158.36,Rainy
2775,2030-08-06,3.49,134.52,Cloudy
2776,2030-08-07,2.73,134.72,Sunny
2777,2030-08-08,4.4,165.4,Sunny
2778,2030-08-09,5.09,459.17,Sunny
2779,2030-08-10,3.48,590.8,Rainy
2780,2030-08-11,5.97,197.19,Snowy
2781,2030-08-12,6.22,362.16,Cloudy
2782,2030-08-13,3.1,139.16,Rainy
2783,2030-08-14,3.35,349.07,Snowy
2784,2030-08-15,6.42,164.58,Sunny
2785,2030-08-16,4.19,235.26,Rainy
2786,2030-08-17,6.28,384.48,Rainy
2787,2030-08-18,2.43,234.94,Sunny
2788,2030-08-19,4.11,539.33,Sunny
2789,2030-08-20,3.27,451.84,Cloudy
2790,2030-08-21,3.44,498.68,Sunny
2791,2030-08-22,5.36,167.9,Cloudy
2792,2030-08-23,3.21,433.4,Cloudy
2793,2030-08-24,2.72,519.12,Sunny
2794,2030-08-25,3.06,74.4,Rainy
2795,2030-08-26,6.48,352.87,Rainy
2796,2030-08-27,2.82,447.63,Cloudy
2797,2030-08-28,3.86,147.86,Snowy
2798,2030-08-29,4.86,523.62,Snowy
2799,2030-08-30,5.2,361.19,Snowy
2800,2030-08-31,6.3,216.5,Snowy
2801,2030-09-01,3.97,354.32,Cloudy
2802,2030-09-02,6.01,535.47,Sunny
2803,2030-09-03,5.91,259.18,Sunny
2804,2030-09-04,7.72,526.46,Sunny
2805,2030-09-05,2.37,187.28,Snowy
2806,2030-09-06,6.47,409.68,Cloudy
2807,2030-09-07,3.27,245.42,Rainy
2808,2030-09-08,7.97,56.02,Rainy
2809,2030-09-09,6.83,189.16,Snowy
2810,2030-09-10,7.95,468.06,Rainy
2811,2030-09-11,6.29,339.45,Rainy
2812,2030-09-12,7.35,251.61,Snowy
2813,2030-09-13,3.17,275.53,Rainy
2814,2030-09-14,2.38,218.05,Sunny
2815,2030-09-15,3.2,463.77,Sunny
2816,2030-09-16,2.44,409.63,Snowy
2817,2030-09-17,3.02,181.07,Cloudy
2818,2030-09-18,3.53,142.98,Snowy
2819,2030-09-19,7.3,465.53,Sunny
2820,2030-09-20,6.79,561.4,Snowy
2821,2030-09-21,4.45,395.56,Snowy
2822,2030-09-22,2.58,479.53,Cloudy
2823,2030-09-23,7.81,338.11,Rainy
2824,2030-09-24,7.46,545.55,Cloudy
2825,2030-09-25,2.26,219.22,Rainy
2826,2030-09-26,4.72,136.85,Sunny
2827,2030-09-27,7.29,338.27,Snowy
2828,2030-09-28,7.31,386.69,Snowy
2829,2030-09-29,2.26,499.58,Snowy
2830,2030-09-30,5.11,252.36,Rainy
2831,2030-10-01,4.51,104.85,Sunny
2832,2030-10-02,6.03,247.81,Rainy
2833,2030-10-03,2.32,474.25,Sunny
2834,2030-10-04,3.08,67.32,Snowy
2835,2030-10-05,6.66,464.55,Sunny
2836,2030-10-06,4.73,326.59,Snowy
2837,2030-10-07,7.39,557.19,Cloudy
2838,2030-10-08,3.26,412.71,Cloudy
2839,2030-10-09,7.43,579.86,Snowy
2840,2030-10-10,5.19,283.49,Snowy
2841,2030-10-11,6.56,216.23,Rainy
2842,2030-10-12,6.23,453.13,Cloudy
2843,2030-10-13,4.58,69.05,Sunny
2844,2030-10-14,4.71,570.65,Snowy
2845,2030-10-15,4.1,531.51,Snowy
2846,2030-10-16,2.76,340.25,Cloudy
2847,2030-10-17,5.54,170.78,Snowy
2848,2030-10-18,6.47,234.09,Snowy
2849,2030-10-19,2.28,260.38,Sunny
2850,2030-10-20,6.44,539.04,Cloudy
2851,2030-10-21,4.13,285.19,Rainy
2852,2030-10-22,4.57,119.25,Cloudy
2853,2030-10-23,2.1,305.25,Sunny
2854,2030-10-24,2.42,176.56,Sunny
2855,2030-10-25,5.36,245.86,Cloudy
2856,2030-10-26,6.17,465.08,Snowy
2857,2030-10-27,2.87,489.9,Snowy
2858,2030-10-28,3.06,103.75,Rainy
2859,2030-10-29,5.5,204.1,Cloudy
2860,2030-10-30,2.93,453.19,Cloudy
2861,2030-10-31,4.36,584.17,Snowy
2862,2030-11-01,2.29,148.1,Sunny
2863,2030-11-02,5.54,334.76,Cloudy
2864,2030-11-03,3.31,513.16,Rainy
2865,2030-11-04,3.94,126.04,Cloudy
2866,2030-11-05,2.91,413.36,Cloudy
2867,2030-11-06,2.18,595.8,Rainy
2868,2030-11-07,3.72,318.71,Rainy
2869,2030-11-08,5.35,412.44,Sunny
2870,2030-11-09,2.59,340.49,Sunny
2871,2030-11-10,5.62,474.59,Rainy
2872,2030-11-11,6.97,350.13,Snowy
2873,2030-11-12,7.79,374.43,Cloudy
2874,2030-11-13,4.45,183.19,Sunny
2875,2030-11-14,3.97,591.9,Cloudy
2876,2030-11-15,6.75,114.4,Sunny
2877,2030-11-16,2.9,326.58,Cloudy
2878,2030-11-17,6.42,533.84,Rainy
2879,2030-11-18,3.58,472.88,Sunny
2880,2030-11-19,4.88,87.05,Snowy
2881,2030-11-20,2.16,319.82,Snowy
2882,2030-11-21,6.08,320.01,Rainy
2883,2030-11-22,2.83,588.07,Rainy
2884,2030-11-23,7.8,144.64,Snowy
2885,2030-11-24,7.68,41.96,Snowy
2886,2030-11-25,2.49,215.86,Snowy
2887,2030-11-26,7.42,330.46,Cloudy
2888,2030-11-27,3.09,514.97,Cloudy
2889,2030-11-28,5.45,580.86,Cloudy
2890,2030-11-29,4.16,183.03,Sunny
2891,2030-11-30,7.92,471.56,Cloudy
2892,2030-12-01,3.14,318.04,Cloudy
2893,2030-12-02,5.95,54.5,Rainy
2894,2030-12-03,5.19,58.5,Sunny
2895,2030-12-04,6.66,314.83,Cloudy
2896,2030-12-05,2.43,171.24,Cloudy
2897,2030-12-06,2.5,57.6,Sunny
2898,2030-12-07,3.41,102.01,Sunny
2899,2030-12-08,2.8,265.47,Cloudy
2900,2030-12-09,5.57,486.36,Rainy
2901,2030-12-10,3.05,553.07,Rainy
2902,2030-12-11,3.57,540.56,Sunny
2903,2030-12-12,5.52,65.02,Cloudy
2904,2030-12-13,5.18,570.6,Rainy
2905,2030-12-14,5.72,267.73,Cloudy
2906,2030-12-15,6.8,465.1,Rainy
2907,2030-12-16,3.8,505.85,Rainy
2908,2030-12-17,7.02,343.05,Rainy
2909,2030-12-18,2.74,165.46,Sunny
2910,2030-12-19,4.49,174.16,Rainy
2911,2030-12-20,2.12,561.56,Snowy
2912,2030-12-21,7.91,219.42,Snowy
2913,2030-12-22,5.62,463.43,Snowy
2914,2030-12-23,4.67,121.56,Sunny
2915,2030-12-24,5.55,575.44,Snowy
2916,2030-12-25,5.57,44.83,Snowy
2917,2030-12-26,4.86,209.08,Sunny
2918,2030-12-27,7.95,576.47,Sunny
2919,2030-12-28,5.73,528.37,Snowy
2920,2030-12-29,4.65,445.51,Cloudy
2921,2030-12-30,5.67,213.34,Rainy
2922,2030-12-31,5.31,364.1,Sunny
2923,2031-01-01,2.01,412.92,Cloudy
2924,2031-01-02,5.57,401.48,Snowy
2925,2031-01-03,4.24,153.61,Cloudy
2926,2031-01-04,7.81,535.17,Rainy
2927,2031-01-05,2.49,241.58,Cloudy
2928,2031-01-06,5.09,112.95,Snowy
2929,2031-01-07,3.57,506.14,Snowy
2930,2031-01-08,6.71,438.77,Cloudy
2931,2031-01-09,5.2,51.13,Rainy
2932,2031-01-10,5.62,423.72,Sunny
2933,2031-01-11,5.44,177.31,Rainy
2934,2031-01-12,4.04,317.3,Sunny
2935,2031-01-13,2.95,139.86,Sunny
2936,2031-01-14,4.21,509.64,Sunny
2937,2031-01-15,6.02,547.83,Rainy
2938,2031-01-16,6.8,137.92,Snowy
2939,2031-01-17,3.46,90.07,Rainy
2940,2031-01-18,6.15,458.14,Cloudy
2941,2031-01-19,2.99,598.39,Snowy
2942,2031-01-20,5.68,568.16,Snowy
2943,2031-01-21,2.95,346.56,Rainy
2944,2031-01-22,2.43,289.93,Sunny
2945,2031-01-23,4.87,578.48,Snowy
2946,2031-01-24,7.05,495.49,Snowy
2947,2031-01-25,4.1,228.09,Cloudy
2948,2031-01-26,4.59,558.37,Sunny
2949,2031-01-27,6.45,267.32,Rainy
2950,2031-01-28,5.48,387.3,Rainy
2951,2031-01-29,5.03,329.94,Cloudy
2952,2031-01-30,4.58,418.78,Cloudy
2953,2031-01-31,3.83,306.01,Rainy
2954,2031-02-01,4.87,452.9,Rainy
2955,2031-02-02,5.08,322.1,Sunny
2956,2031-02-03,6.17,513.43,Rainy
2957,2031-02-04,7.43,484.83,Rainy
2958,2031-02-05,4.57,127.05,Rainy
2959,2031-02-06,5.47,491.08,Cloudy
2960,2031-02-07,2.26,223.73,Rainy
2961,2031-02-08,6.31,380.42,Snowy
2962,2031-02-09,6.4,532.91,Snowy
2963,2031-02-10,3.18,236.11,Rainy
2964,2031-02-11,5.5,583.65,Rainy
2965,2031-02-12,7.04,329.09,Rainy
2966,2031-02-13,4.51,484.82,Sunny
2967,2031-02-14,3.86,185.48,Snowy
2968,2031-02-15,6.7,373.42,Snowy
2969,2031-02-16,3.71,528.42,Snowy
2970,2031-02-17,5.2,392.83,Sunny
2971,2031-02-18,6.92,301.44,Sunny
2972,2031-02-19,7.1,394.65,Cloudy
2973,2031-02-20,4.95,74.7,Sunny
2974,2031-02-21,7.58,100.14,Cloudy
2975,2031-02-22,2.89,458.38,Cloudy
2976,2031-02-23,5.5,157.42,Rainy
2977,2031-02-24,3.25,110.44,Cloudy
2978,2031-02-25,7.32,87.49,Sunny
2979,2031-02-26,5.22,199.12,Rainy
2980,2031-02-27,4.03,224.06,Cloudy
2981,2031-02-28,6.8,569.4,Cloudy
2982,2031-03-01,5.11,554.55,Cloudy
2983,2031-03-02,6.53,246.2,Sunny
2984,2031-03-03,2.09,348.68,Sunny
2985,2031-03-04,7.68,562.07,Cloudy
2986,2031-03-05,4.64,269.68,Sunny
2987,2031-03-06,7.48,290.91,Sunny
2988,2031-03-07,6.03,117.19,Sunny
2989,2031-03-08,5.58,371.59,Rainy
2990,2031-03-09,2.22,510.22,Sunny
2991,2031-03-10,4.53,54.79,Sunny
2992,2031-03-11,6.4,124.01,Snowy
2993,2031-03-12,5.56,440.54,Cloudy
2994,2031-03-13,6.19,200.98,Sunny
2995,2031-03-14,5.62,241.7,Cloudy
2996,2031-03-15,3.5,269.73,Snowy
2997,2031-03-16,7.03,375.81,Cloudy
2998,2031-03-17,2.98,365.78,Cloudy
2999,2031-03-18,6.81,427.13,Rainy
3000,2031-03-19,5.52,113.44,Snowy
3001,2031-03-20,4.33,177.73,Cloudy
3002,2031-03-21,5.69,197.4,Cloudy
3003,2031-03-22,7.21,502.38,Snowy
3004,2031-03-23,4.0,397.41,Rainy
3005,2031-03-24,6.21,201.93,Rainy
3006,2031-03-25,7.48,524.12,Snowy
3007,2031-03-26,4.44,213.14,Cloudy
3008,2031-03-27,6.27,329.77,Cloudy
3009,2031-03-28,6.19,560.22,Snowy
3010,2031-03-29,5.47,283.03,Snowy
3011,2031-03-30,2.35,561.13,Cloudy
3012,2031-03-31,7.53,317.02,Sunny
3013,2031-04-01,4.45,514.96,Snowy
3014,2031-04-02,2.78,243.49,Rainy
3015,2031-04-03,2.13,521.19,Snowy
3016,2031-04-04,3.15,163.58,Rainy
3017,2031-04-05,2.83,343.89,Cloudy
3018,2031-04-06,2.67,506.32,Rainy
3019,2031-04-07,4.68,360.1,Snowy
3020,2031-04-08,2.95,586.45,Snowy
3021,2031-04-09,2.11,393.35,Snowy
3022,2031-04-10,6.0,316.65,Snowy
3023,2031-04-11,5.64,486.85,Cloudy
3024,2031-04-12,5.97,40.73,Sunny
3025,2031-04-13,2.33,412.51,Cloudy
3026,2031-04-14,2.12,74.86,Rainy
3027,2031-04-15,7.67,52.99,Rainy
3028,2031-04-16,2.16,49.42,Rainy
3029,2031-04-17,3.69,106.26,Cloudy
3030,2031-04-18,6.43,177.19,Sunny
3031,2031-04-19,4.23,392.84,Cloudy
3032,2031-04-20,6.4,55.14,Sunny
3033,2031-04-21,7.0,63.29,Cloudy
3034,2031-04-22,4.33,577.9,Rainy
3035,2031-04-23,6.25,106.28,Rainy
3036,2031-04-24,3.32,496.69,Cloudy
3037,2031-04-25,4.11,99.04,Snowy
3038,2031-04-26,3.12,333.02,Rainy
3039,2031-04-27,5.42,541.51,Cloudy
3040,2031-04-28,3.27,517.3,Snowy
3041,2031-04-29,4.09,554.7,Rainy
3042,2031-04-30,2.75,400.95,Cloudy
3043,2031-05-01,3.54,472.52,Rainy
3044,2031-05-02,3.16,521.95,Sunny
3045,2031-05-03,6.46,257.98,Cloudy
3046,2031-05-04,2.13,547.87,Rainy
