transaction_id,date,product_id,store_id,customer_segment,units_sold,total_sales_revenue,total_discount_given,net_sales,gross_profit,return_rate
318,2023-11-14,318,7,Enterprise,62,10200.24,1379.24,8821.0,3681.2,0.04
319,2023-11-15,319,11,Premium,62,9397.96,793.77,8604.189999999999,2805.95,0.04
320,2023-11-16,320,10,Premium,71,25036.73,1528.59,23508.14,5866.06,0.03
321,2023-11-17,321,1,Budget,47,23387.67,3016.88,20370.789999999997,8028.12,0.05
322,2023-11-18,322,10,Budget,25,2217.75,169.4,2048.35,901.6,0.06
323,2023-11-19,323,6,Premium,98,31298.26,1911.55,29386.71,7607.19,0.06
324,2023-11-20,324,7,Premium,75,4456.5,251.3,4205.2,1554.7,0.05
325,2023-11-21,325,19,Premium,51,5314.2,110.22,5203.98,1615.11,0.02
326,2023-11-22,326,16,Premium,72,18247.68,1757.25,16490.43,1970.19,0.08
327,2023-11-23,327,12,Premium,60,7873.8,218.54,7655.26,3098.26,0.02
328,2023-11-24,328,14,Enterprise,49,21675.64,1856.28,19819.36,5229.61,0.04
329,2023-11-25,329,6,Enterprise,65,15908.75,1278.25,14630.5,3833.35,0.04
330,2023-11-26,330,20,Premium,18,6395.76,710.5,5685.26,1867.46,0.09
331,2023-11-27,331,5,Enterprise,29,12016.15,711.55,11304.6,1870.03,0.03
332,2023-11-28,332,4,Enterprise,22,10064.78,1265.02,8799.76,1244.96,0.08
333,2023-11-29,333,14,Enterprise,36,11496.6,138.03,11358.57,4181.97,0.08
334,2023-11-30,334,18,Enterprise,16,4709.6,168.72,4540.88,1658.0,0.06
335,2023-12-01,335,14,Enterprise,103,44044.86,3930.68,40114.18,16171.83,0.02
336,2023-12-02,336,18,Enterprise,115,33760.55,4318.08,29442.47,6023.87,0.02
337,2023-12-03,337,8,Enterprise,73,15414.68,1605.2,13809.48,1526.5,0.05
338,2023-12-04,338,3,Budget,51,3060.0,287.37,2772.63,335.34,0.02
339,2023-12-05,339,17,Premium,96,34070.4,3334.96,30735.440000000002,8110.16,0.1
340,2023-12-06,340,17,Enterprise,97,32380.54,3946.61,28433.93,5057.9,0.08
341,2023-12-07,341,12,Enterprise,59,4532.97,375.08,4157.89,950.06,0.02
342,2023-12-08,342,8,Enterprise,121,53944.22,3215.77,50728.450000000004,9077.83,0.09
343,2023-12-09,343,17,Premium,78,26922.48,364.2,26558.28,11491.02,0.07
344,2023-12-10,344,9,Enterprise,42,15991.92,745.01,15246.91,4323.97,0.01
345,2023-12-11,345,13,Premium,71,27020.47,500.59,26519.88,12815.46,0.03
346,2023-12-12,346,7,Budget,36,9811.08,918.05,8893.03,3629.47,0.06
347,2023-12-13,347,16,Premium,69,9617.91,924.85,8693.06,3171.68,0.03
348,2023-12-14,348,13,Premium,42,17444.28,928.6,16515.68,7720.88,0.07
349,2023-12-15,349,17,Budget,109,48903.94,4860.49,44043.450000000004,7618.92,0.09
350,2023-12-16,350,9,Premium,125,29665.0,3453.03,26211.97,8205.72,0.07
351,2023-12-17,351,15,Budget,80,32148.0,1142.67,31005.33,7545.33,0.04
352,2023-12-18,352,16,Budget,94,17951.18,855.96,17095.22,4693.8,0.08
353,2023-12-19,353,2,Premium,81,10713.87,270.65,10443.220000000001,2012.74,0.04
354,2023-12-20,354,12,Budget,26,10246.34,1081.56,9164.78,3590.64,0.02
355,2023-12-21,355,10,Premium,49,21444.36,3047.25,18397.11,6791.46,0.1
356,2023-12-22,356,10,Premium,34,11596.72,1280.8,10315.92,2343.26,0.09
357,2023-12-23,357,5,Enterprise,82,30681.94,3353.98,27327.96,7282.24,0.04
358,2023-12-24,358,2,Budget,137,13791.79,274.85,13516.94,4933.89,0.07
359,2023-12-25,359,10,Budget,43,21066.56,1264.14,19802.420000000002,5587.05,0.06
360,2023-12-26,360,18,Budget,117,57590.91,7583.83,50007.08,16892.57,0.09
361,2023-12-27,361,8,Premium,17,1900.77,177.62,1723.15,614.92,0.01
362,2023-12-28,362,18,Budget,115,17116.6,845.47,16271.13,7711.68,0.08
363,2023-12-29,363,14,Premium,100,18847.0,480.31,18366.69,7573.69,0.03
364,2023-12-30,364,18,Budget,73,30008.84,3724.4,26284.44,8208.18,0.06
365,2023-12-31,365,16,Budget,99,19238.67,2516.59,16722.079999999998,3857.03,0.1
366,2024-01-01,366,8,Budget,105,47970.3,2099.33,45870.97,20897.77,0.04
367,2024-01-02,367,11,Premium,78,34644.48,1992.24,32652.24,5920.86,0.09
368,2024-01-03,368,8,Budget,24,4262.88,532.75,3730.13,1181.33,0.09
369,2024-01-04,369,11,Budget,126,7049.7,863.01,6186.69,1578.87,0.1
370,2024-01-05,370,4,Budget,37,11710.5,1422.85,10287.65,1970.05,0.02
371,2024-01-06,371,16,Budget,90,6112.8,160.25,5952.55,2393.95,0.07
372,2024-01-07,372,5,Budget,74,29273.66,2469.39,26804.27,6647.41,0.08
373,2024-01-08,373,13,Premium,65,30344.6,865.36,29479.239999999998,8670.14,0.06
374,2024-01-09,374,11,Budget,98,41238.4,1452.51,39785.89,16642.21,0.01
375,2024-01-10,375,17,Enterprise,69,5180.52,201.98,4978.540000000001,1440.22,0.03
376,2024-01-11,376,20,Budget,85,8514.45,969.11,7545.340000000001,1830.79,0.03
377,2024-01-12,377,4,Enterprise,36,7111.08,120.5,6990.58,2641.42,0.09
378,2024-01-13,378,3,Budget,103,49718.1,6881.53,42836.57,11342.26,0.08
379,2024-01-14,379,17,Budget,81,39981.6,5129.86,34851.74,5370.17,0.05
380,2024-01-15,380,8,Enterprise,88,29535.44,761.96,28773.48,12353.56,0.02
381,2024-01-16,381,18,Enterprise,86,28029.12,2951.3,25077.82,4289.04,0.01
382,2024-01-17,382,11,Budget,57,12794.22,1432.14,11362.08,4433.73,0.06
383,2024-01-18,383,2,Premium,39,3151.2,175.26,2975.9399999999996,552.09,0.09
384,2024-01-19,384,18,Premium,126,44877.42,4888.25,39989.17,13859.29,0.01
385,2024-01-20,385,3,Enterprise,44,19187.08,709.96,18477.120000000003,5044.8,0.08
386,2024-01-21,386,19,Budget,22,1667.38,152.69,1514.69,593.77,0.04
387,2024-01-22,387,20,Enterprise,90,14577.3,671.24,13906.06,4834.06,0.08
388,2024-01-23,388,13,Premium,36,2929.32,163.76,2765.5600000000004,515.92,0.09
389,2024-01-24,389,9,Enterprise,104,39863.2,1968.81,37894.39,12162.71,0.05
390,2024-01-25,390,7,Premium,51,8410.41,633.1,7777.3099999999995,1482.89,0.07
391,2024-01-26,391,12,Premium,62,10099.8,1025.43,9074.369999999999,3720.05,0.05
392,2024-01-27,392,7,Budget,108,32841.72,4228.22,28613.5,7102.06,0.03
393,2024-01-28,393,10,Budget,45,4544.1,263.82,4280.280000000001,1773.78,0.01
394,2024-01-29,394,1,Budget,55,17679.75,2283.04,15396.71,6134.16,0.02
395,2024-01-30,395,3,Budget,44,16441.04,857.16,15583.880000000001,6024.0,0.07
396,2024-01-31,396,20,Enterprise,87,22693.95,881.45,21812.5,9458.5,0.08
397,2024-02-01,397,13,Enterprise,37,8212.52,528.2,7684.320000000001,2834.36,0.09
398,2024-02-02,398,13,Premium,90,42496.2,4158.06,38338.14,13576.44,0.04
399,2024-02-03,399,5,Premium,142,20102.94,1423.98,18678.96,2870.1,0.04
400,2024-02-04,400,17,Premium,81,26219.7,3655.11,22564.59,5957.97,0.02
401,2024-02-05,401,1,Premium,92,28497.0,3082.05,25414.95,5404.03,0.07
402,2024-02-06,402,9,Budget,90,44150.4,4874.94,39275.46,11627.46,0.05
403,2024-02-07,403,12,Budget,96,34917.12,1428.1,33489.020000000004,15158.78,0.05
404,2024-02-08,404,7,Enterprise,67,22972.29,1187.67,21784.620000000003,6059.72,0.04
405,2024-02-09,405,20,Premium,97,47982.02,2843.6,45138.42,14162.44,0.07
406,2024-02-10,406,13,Enterprise,83,5907.94,560.22,5347.719999999999,2358.89,0.08
407,2024-02-11,407,14,Budget,30,8729.7,682.98,8046.720000000001,2432.82,0.06
408,2024-02-12,408,11,Enterprise,52,13650.52,910.43,12740.09,4586.49,0.02
409,2024-02-13,409,15,Enterprise,93,15480.78,2126.18,13354.6,4144.81,0.02
410,2024-02-14,410,11,Budget,36,2030.04,228.67,1801.37,629.57,0.05
411,2024-02-15,411,7,Premium,107,46436.93,2384.96,44051.97,13890.81,0.08
412,2024-02-16,412,16,Enterprise,93,5860.86,710.11,5150.75,1799.03,0.03
413,2024-02-17,413,12,Premium,49,2650.41,350.26,2300.1499999999996,459.71,0.04
414,2024-02-18,414,20,Budget,90,28039.5,4041.59,23997.91,3936.91,0.05
415,2024-02-19,415,10,Premium,70,25165.0,420.46,24744.54,10097.74,0.06
416,2024-02-20,416,17,Premium,68,23015.28,2537.16,20478.12,3541.36,0.06
417,2024-02-21,417,16,Enterprise,68,29153.64,4182.47,24971.17,10128.81,0.06
418,2024-02-22,418,20,Premium,109,17160.96,189.37,16971.59,7291.3,0.05
419,2024-02-23,419,17,Enterprise,71,26445.37,311.09,26134.28,10066.27,0.1
420,2024-02-24,420,16,Premium,86,11112.06,1452.45,9659.609999999999,1216.13,0.01
421,2024-02-25,421,17,Budget,119,34411.23,3823.44,30587.790000000005,8654.9,0.01
422,2024-02-26,422,11,Budget,74,34657.16,2511.39,32145.770000000004,13521.45,0.04
423,2024-02-27,423,16,Budget,118,53675.84,3981.18,49694.659999999996,12738.24,0.05
424,2024-02-28,424,1,Premium,53,5832.12,143.49,5688.63,1562.58,0.02
425,2024-02-29,425,15,Budget,85,35927.8,2596.77,33331.030000000006,8618.98,0.1
426,2024-03-01,426,7,Premium,83,25520.84,1815.71,23705.13,3806.71,0.1
427,2024-03-02,427,1,Premium,57,13312.35,1339.59,11972.76,3927.78,0.05
428,2024-03-03,428,20,Budget,93,39234.84,5107.05,34127.78999999999,6253.83,0.05
429,2024-03-04,429,6,Premium,84,38744.16,2052.29,36691.87,5916.79,0.01
430,2024-03-05,430,15,Premium,90,43898.4,4561.36,39337.04,4441.34,0.09
431,2024-03-06,431,11,Budget,106,14481.72,1425.92,13055.8,5371.86,0.08
432,2024-03-07,432,19,Premium,100,23052.0,1926.28,21125.72,3044.72,0.04
433,2024-03-08,433,18,Premium,108,26819.64,1041.23,25778.41,10273.93,0.09
434,2024-03-09,434,3,Premium,94,12487.9,1205.83,11282.07,4641.91,0.08
435,2024-03-10,435,13,Budget,21,7102.2,305.07,6797.13,2576.76,0.08
436,2024-03-11,436,10,Enterprise,37,4291.26,387.72,3903.54,926.52,0.09
437,2024-03-12,437,1,Budget,91,44842.07,2116.37,42725.7,8114.76,0.03
438,2024-03-13,438,14,Enterprise,74,35192.18,701.92,34490.26,9748.36,0.06
439,2024-03-14,439,18,Premium,62,15721.34,520.23,15201.11,3880.53,0.01
440,2024-03-15,440,5,Premium,90,11474.1,797.1,10677.0,3456.3,0.07
441,2024-03-16,441,6,Enterprise,31,13924.27,563.72,13360.550000000001,5249.71,0.09
442,2024-03-17,442,16,Enterprise,78,25806.3,3553.76,22252.54,5679.1,0.01
443,2024-03-18,443,3,Enterprise,37,4282.38,149.15,4133.2300000000005,934.58,0.07
444,2024-03-19,444,19,Premium,74,29341.74,4254.83,25086.910000000003,4868.63,0.08
445,2024-03-20,445,19,Enterprise,46,9384.0,274.79,9109.21,1654.45,0.08
446,2024-03-21,446,20,Enterprise,94,17639.1,1983.73,15655.369999999999,4279.49,0.04
447,2024-03-22,447,8,Premium,66,17393.64,2155.16,15238.48,2283.34,0.07
448,2024-03-23,448,15,Budget,47,8211.37,663.86,7547.510000000001,2334.27,0.05
449,2024-03-24,449,18,Premium,73,3933.24,452.62,3480.62,1490.64,0.1
450,2024-03-25,450,11,Enterprise,68,14162.36,965.7,13196.66,4245.14,0.05
451,2024-03-26,451,9,Enterprise,82,17337.26,2282.52,15054.739999999998,1207.4,0.07
452,2024-03-27,452,3,Budget,41,6668.65,564.35,6104.299999999999,1105.99,0.02
453,2024-03-28,453,20,Enterprise,19,7601.71,986.12,6615.59,2311.9,0.04
454,2024-03-29,454,6,Enterprise,93,16763.25,1136.13,15627.119999999999,4833.54,0.03
455,2024-03-30,455,2,Premium,26,10666.24,136.01,10530.23,2491.29,0.01
456,2024-03-31,456,16,Budget,48,5566.56,80.22,5486.34,2436.42,0.02
457,2024-04-01,457,9,Enterprise,49,5521.81,210.53,5311.280000000001,1688.71,0.01
458,2024-04-02,458,1,Premium,81,25037.91,406.67,24631.24,7266.46,0.07
459,2024-04-03,459,12,Enterprise,52,15283.32,1790.84,13492.48,3743.52,0.09
460,2024-04-04,460,7,Premium,48,4210.08,199.02,4011.06,1093.62,0.03
461,2024-04-05,461,7,Enterprise,108,30715.2,2231.47,28483.73,6959.33,0.09
462,2024-04-06,462,11,Premium,78,13522.86,864.31,12658.550000000001,4598.81,0.02
463,2024-04-07,463,5,Budget,45,14021.55,1191.78,12829.769999999999,5487.12,0.05
464,2024-04-08,464,6,Premium,36,8336.88,1154.56,7182.32,2180.12,0.1
465,2024-04-09,465,19,Budget,102,40829.58,2068.05,38761.53,16258.29,0.04
466,2024-04-10,466,12,Enterprise,73,12715.14,164.8,12550.34,3404.17,0.03
467,2024-04-11,467,1,Premium,73,31655.72,1154.1,30501.620000000003,12791.82,0.02
468,2024-04-12,468,6,Enterprise,43,16367.52,2259.65,14107.87,4345.15,0.06
469,2024-04-13,469,8,Enterprise,41,9123.32,571.45,8551.869999999999,1698.72,0.02
470,2024-04-14,470,4,Budget,81,27283.23,686.88,26596.35,6391.71,0.05
471,2024-04-15,471,20,Enterprise,107,33266.3,1277.5,31988.800000000003,9963.92,0.09
472,2024-04-16,472,19,Enterprise,54,24296.76,433.2,23863.559999999998,11265.9,0.09
473,2024-04-17,473,7,Enterprise,21,6357.12,507.78,5849.34,2345.07,0.04
474,2024-04-18,474,5,Premium,67,6139.21,867.15,5272.06,2016.53,0.03
475,2024-04-19,475,15,Premium,44,10170.16,1225.02,8945.14,1052.86,0.09
476,2024-04-20,476,7,Budget,55,15624.95,1902.86,13722.09,3257.79,0.07
477,2024-04-21,477,19,Premium,47,18861.57,1202.01,17659.56,6020.48,0.05
478,2024-04-22,478,3,Budget,59,8819.32,294.13,8525.19,2186.23,0.03
479,2024-04-23,479,6,Premium,95,21864.25,2825.19,19039.06,4500.26,0.1
480,2024-04-24,480,1,Enterprise,22,7418.4,544.4,6874.0,2385.78,0.06
481,2024-04-25,481,2,Premium,46,18940.04,461.18,18478.86,6117.28,0.1
482,2024-04-26,482,3,Budget,64,23312.0,2597.85,20714.15,7003.43,0.08
483,2024-04-27,483,17,Budget,35,7675.15,859.46,6815.69,2132.34,0.04
484,2024-04-28,484,12,Budget,70,25794.3,1855.31,23938.989999999998,8256.19,0.03
485,2024-04-29,485,5,Enterprise,72,12259.44,913.32,11346.12,3665.88,0.08
486,2024-04-30,486,1,Budget,80,13852.0,152.79,13699.21,2700.81,0.1
487,2024-05-01,487,19,Budget,43,20436.18,2005.18,18431.0,4083.19,0.02
488,2024-05-02,488,6,Premium,48,6562.08,101.83,6460.25,1985.69,0.06
489,2024-05-03,489,11,Premium,84,13524.0,1363.53,12160.47,3533.67,0.06
490,2024-05-04,490,15,Budget,45,20854.8,3012.07,17842.73,4659.98,0.04
491,2024-05-05,491,18,Premium,48,6832.8,944.01,5888.79,2083.83,0.02
492,2024-05-06,492,2,Premium,51,6151.11,872.1,5279.009999999999,454.92,0.06
493,2024-05-07,493,8,Enterprise,39,11243.31,961.16,10282.15,3753.55,0.09
494,2024-05-08,494,20,Premium,77,14948.01,998.53,13949.48,2409.49,0.1
495,2024-05-09,495,12,Budget,76,5693.16,691.74,5001.42,1235.62,0.06
496,2024-05-10,496,14,Premium,58,19339.52,720.93,18618.59,6861.41,0.07
497,2024-05-11,497,9,Enterprise,63,14796.81,448.81,14348.0,5983.49,0.09
498,2024-05-12,498,19,Budget,62,11101.1,432.17,10668.93,3254.97,0.07
499,2024-05-13,499,10,Budget,45,13126.05,253.76,12872.289999999999,3406.09,0.09
500,2024-05-14,500,16,Enterprise,91,42477.89,3396.35,39081.54,17726.57,0.06
501,2024-05-15,501,5,Premium,24,11776.08,668.58,11107.5,2759.34,0.07
502,2024-05-16,502,6,Premium,38,14809.36,984.39,13824.970000000001,2176.45,0.07
503,2024-05-17,503,5,Premium,39,11598.21,1618.9,9979.31,2606.36,0.06
504,2024-05-18,504,17,Budget,94,35114.64,1834.13,33280.51,12700.15,0.02
505,2024-05-19,505,20,Budget,83,25871.93,681.59,25190.34,8113.92,0.09
506,2024-05-20,506,5,Budget,50,3317.5,205.61,3111.89,1351.89,0.05
507,2024-05-21,507,19,Budget,58,7381.08,918.87,6462.21,982.95,0.05
508,2024-05-22,508,6,Budget,70,16322.6,1293.46,15029.14,3549.14,0.09
509,2024-05-23,509,1,Premium,18,1619.1,73.13,1545.9699999999998,316.21,0.05
510,2024-05-24,510,19,Budget,33,14918.64,973.25,13945.39,3098.95,0.01
511,2024-05-25,511,15,Enterprise,108,34922.88,1489.33,33433.549999999996,10491.11,0.04
512,2024-05-26,512,10,Budget,67,5542.91,275.46,5267.45,1181.79,0.06
513,2024-05-27,513,16,Enterprise,47,2875.93,403.17,2472.7599999999998,1031.27,0.03
514,2024-05-28,514,7,Budget,25,10891.5,823.44,10068.06,3266.06,0.01
515,2024-05-29,515,20,Budget,39,2253.42,232.15,2021.27,522.89,0.02
516,2024-05-30,516,1,Enterprise,68,22962.24,2412.96,20549.280000000002,3188.88,0.06
517,2024-05-31,517,4,Premium,57,2886.48,95.16,2791.32,958.77,0.03
518,2024-06-01,518,13,Premium,92,9271.76,650.66,8621.1,1565.62,0.01
519,2024-06-02,519,10,Enterprise,29,8015.89,540.6,7475.29,2707.69,0.03
520,2024-06-03,520,13,Enterprise,38,5113.66,130.28,4983.38,2199.5,0.08
521,2024-06-04,521,19,Premium,41,7888.81,640.7,7248.110000000001,1472.03,0.08
522,2024-06-05,522,10,Premium,87,34504.2,2845.35,31658.85,6667.23,0.04
523,2024-06-06,523,19,Enterprise,23,4910.5,460.91,4449.59,1419.34,0.08
524,2024-06-07,524,16,Enterprise,92,30597.36,614.0,29983.36,12158.36,0.04
525,2024-06-08,525,3,Budget,91,28221.83,1580.55,26641.280000000002,4419.99,0.07
526,2024-06-09,526,9,Premium,82,6872.42,965.18,5907.24,1366.9,0.05
527,2024-06-10,527,13,Budget,89,19812.29,1666.5,18145.79,5317.33,0.08
528,2024-06-11,528,15,Enterprise,38,6586.92,130.14,6456.78,1580.24,0.08
529,2024-06-12,529,11,Premium,91,8598.59,133.61,8464.98,2070.41,0.04
530,2024-06-13,530,7,Premium,82,8851.08,794.0,8057.08,1114.96,0.06
531,2024-06-14,531,9,Enterprise,80,14453.6,1048.58,13405.02,2353.02,0.07
532,2024-06-15,532,12,Budget,47,13587.7,1792.14,11795.560000000001,3372.22,0.05
533,2024-06-16,533,20,Enterprise,80,24774.4,3119.33,21655.07,4491.87,0.09
534,2024-06-17,534,14,Premium,32,5966.08,367.86,5598.22,1846.54,0.02
535,2024-06-18,535,16,Enterprise,99,25247.97,1491.9,23756.07,5786.58,0.03
536,2024-06-19,536,10,Enterprise,38,6682.3,292.61,6389.6900000000005,2664.55,0.08
537,2024-06-20,537,10,Enterprise,81,26058.51,2692.87,23365.64,6479.57,0.09
538,2024-06-21,538,11,Enterprise,48,14014.08,1132.45,12881.63,3084.35,0.08
539,2024-06-22,539,2,Enterprise,28,7039.48,188.41,6851.07,1579.79,0.09
540,2024-06-23,540,8,Premium,75,30024.75,2391.75,27633.0,11440.5,0.07
541,2024-06-24,541,3,Premium,81,10706.58,832.82,9873.76,2676.91,0.04
542,2024-06-25,542,6,Enterprise,70,32581.5,1738.03,30843.47,7815.57,0.1
543,2024-06-26,543,14,Enterprise,24,11958.48,1325.56,10632.92,3967.64,0.09
544,2024-06-27,544,20,Premium,96,34719.36,2738.02,31981.34,8664.86,0.02
545,2024-06-28,545,8,Premium,48,18650.4,2114.87,16535.530000000002,2110.09,0.1
546,2024-06-29,546,9,Budget,18,3045.06,246.02,2799.04,423.58,0.04
547,2024-06-30,547,13,Budget,99,27605.16,1864.19,25740.97,9301.03,0.09
548,2024-07-01,548,3,Budget,46,7304.34,899.04,6405.3,1694.9,0.05
549,2024-07-02,549,20,Premium,78,38348.7,3078.29,35270.409999999996,14545.81,0.03
550,2024-07-03,550,8,Budget,92,10027.08,993.0,9034.08,1715.48,0.05
551,2024-07-04,551,16,Budget,48,11479.2,351.76,11127.44,2138.48,0.09
552,2024-07-05,552,9,Enterprise,40,4368.0,568.65,3799.35,1219.35,0.02
553,2024-07-06,553,4,Premium,76,34155.92,4970.91,29185.01,8337.45,0.08
554,2024-07-07,554,1,Premium,16,4654.72,589.52,4065.2000000000003,1501.68,0.1
555,2024-07-08,555,18,Premium,100,40355.0,2409.17,37945.83,13823.83,0.05
556,2024-07-09,556,10,Premium,44,4072.2,69.49,4002.71,1040.19,0.09
557,2024-07-10,557,7,Premium,28,8390.76,272.7,8118.06,3064.34,0.07
558,2024-07-11,558,3,Enterprise,34,5903.08,271.16,5631.92,1108.22,0.05
559,2024-07-12,559,16,Budget,110,5767.3,823.85,4943.45,903.15,0.02
560,2024-07-13,560,14,Premium,60,22930.2,2006.73,20923.47,8157.27,0.08
561,2024-07-14,561,13,Premium,72,34722.72,2838.95,31883.77,13036.33,0.09
562,2024-07-15,562,3,Premium,47,12846.51,1899.87,10946.64,2425.07,0.05
563,2024-07-16,563,13,Enterprise,91,24211.46,2594.75,21616.71,6800.09,0.03
564,2024-07-17,564,7,Enterprise,73,11894.62,410.01,11484.61,3098.37,0.02
565,2024-07-18,565,16,Budget,74,17812.54,2204.58,15607.960000000001,3229.24,0.07
566,2024-07-19,566,13,Enterprise,24,6647.76,969.87,5677.89,1187.25,0.03
567,2024-07-20,567,17,Enterprise,64,18849.92,1359.83,17490.089999999997,6341.93,0.06
568,2024-07-21,568,16,Budget,78,35064.12,1300.27,33763.850000000006,8836.61,0.03
569,2024-07-22,569,8,Budget,58,19584.86,1724.24,17860.62,7626.52,0.05
570,2024-07-23,570,7,Budget,79,34925.9,5046.79,29879.11,1950.24,0.01
571,2024-07-24,571,8,Premium,71,31297.51,481.07,30816.44,7333.19,0.07
572,2024-07-25,572,20,Premium,44,11045.32,235.8,10809.52,4150.56,0.1
573,2024-07-26,573,20,Premium,82,35787.26,3077.81,32709.45,7371.45,0.1
574,2024-07-27,574,4,Enterprise,40,12920.4,1022.51,11897.89,1831.09,0.06
575,2024-07-28,575,4,Budget,30,5882.1,563.36,5318.740000000001,1105.24,0.02
576,2024-07-29,576,14,Premium,64,17605.76,658.53,16947.23,3705.63,0.08
577,2024-07-30,577,5,Premium,89,42951.4,6116.03,36835.37,9445.62,0.05
578,2024-07-31,578,17,Enterprise,60,17271.6,446.89,16824.71,3988.91,0.01
579,2024-08-01,579,7,Enterprise,25,5380.75,222.38,5158.37,1592.62,0.04
580,2024-08-02,580,5,Enterprise,90,33079.5,3714.66,29364.84,7970.04,0.08
581,2024-08-03,581,9,Enterprise,39,19328.4,669.64,18658.760000000002,7780.49,0.09
582,2024-08-04,582,4,Premium,56,23105.04,1515.83,21589.21,5860.49,0.1
583,2024-08-05,583,19,Enterprise,63,19192.32,1283.11,17909.21,7407.74,0.09
584,2024-08-06,584,14,Premium,44,20456.48,272.97,20183.51,9313.75,0.02
585,2024-08-07,585,17,Enterprise,71,9944.97,1148.28,8796.689999999999,2871.03,0.01
586,2024-08-08,586,16,Enterprise,102,28066.32,3135.28,24931.04,7887.86,0.04
587,2024-08-09,587,4,Premium,24,6736.08,647.25,6088.83,832.83,0.04
588,2024-08-10,588,10,Enterprise,58,4788.48,438.32,4350.16,690.36,0.03
589,2024-08-11,589,18,Premium,65,4231.5,51.71,4179.79,1352.94,0.06
590,2024-08-12,590,15,Budget,68,24675.16,2160.76,22514.4,9124.52,0.02
591,2024-08-13,591,3,Enterprise,86,40433.76,2337.87,38095.89,11300.01,0.06
592,2024-08-14,592,1,Budget,81,8914.86,837.29,8077.570000000001,1464.73,0.02
593,2024-08-15,593,16,Premium,98,23658.18,284.72,23373.46,9789.68,0.1
594,2024-08-16,594,6,Budget,83,35538.94,3881.82,31657.120000000003,6978.73,0.04
595,2024-08-17,595,2,Budget,37,10478.4,535.54,9942.86,3271.76,0.05
596,2024-08-18,596,19,Premium,51,16402.11,2315.31,14086.800000000001,1289.88,0.02
597,2024-08-19,597,14,Enterprise,55,5603.95,243.72,5360.23,2378.13,0.04
598,2024-08-20,598,17,Budget,37,12727.26,806.41,11920.85,5288.6,0.09
599,2024-08-21,599,10,Premium,23,2133.94,219.08,1914.8600000000001,719.55,0.05
600,2024-08-22,600,10,Enterprise,77,8414.56,1104.83,7309.73,1385.35,0.03
601,2024-08-23,601,20,Enterprise,99,10975.14,727.85,10247.289999999999,2879.71,0.04
602,2024-08-24,602,20,Enterprise,96,37163.52,3199.9,33963.619999999995,11716.58,0.01
603,2024-08-25,603,16,Enterprise,43,19329.36,1497.11,17832.25,7560.84,0.07
604,2024-08-26,604,13,Premium,53,26087.13,2368.26,23718.870000000003,7551.75,0.1
605,2024-08-27,605,20,Budget,63,14341.95,1508.22,12833.730000000001,3545.01,0.07
606,2024-08-28,606,13,Premium,63,30704.94,3030.12,27674.82,11976.48,0.08
607,2024-08-29,607,5,Budget,86,5745.66,439.83,5305.83,1665.45,0.04
608,2024-08-30,608,2,Budget,60,22679.4,771.0,21908.4,4228.2,0.09
609,2024-08-31,609,18,Budget,42,6712.86,629.42,6083.44,1190.02,0.09
610,2024-09-01,610,7,Enterprise,62,7609.88,1058.09,6551.79,678.53,0.03
611,2024-09-02,611,16,Enterprise,67,16575.8,483.64,16092.16,3915.58,0.1
612,2024-09-03,612,3,Enterprise,23,4176.34,97.75,4078.59,1106.76,0.03
613,2024-09-04,613,14,Enterprise,41,17536.93,913.12,16623.81,5497.64,0.03
614,2024-09-05,614,20,Premium,82,20868.18,2477.43,18390.75,3292.09,0.08
615,2024-09-06,615,4,Enterprise,50,19987.0,481.79,19505.21,7898.21,0.02
616,2024-09-07,616,20,Budget,98,35469.14,1264.4,34204.74,7942.7,0.05
617,2024-09-08,617,5,Premium,45,5350.95,379.82,4971.13,2279.68,0.03
618,2024-09-09,618,2,Enterprise,28,6058.64,720.22,5338.42,1425.7,0.05
619,2024-09-10,619,11,Budget,23,3631.01,500.65,3130.36,909.02,0.08
620,2024-09-11,620,15,Enterprise,83,39796.84,3154.93,36641.909999999996,5871.32,0.1
